"auto_id" "taxon_name" "name_c" "category" "version" "criteria" "adjusting" "taxon_group" "name_code"
258 "Ardea cinerea" "蒼鷺" "NLC" "v1080131" "D" NA "bird" "380119"
259 "Ardea alba" "大白鷺" "NLC" "v1080131" "D" NA "bird" "404546"
260 "Ardea intermedia" "中白鷺" "NLC" "v1080131" "D" NA "bird" "419628"
261 "Egretta garzetta" "小白鷺" "NLC" "v1080131" "D" NA "bird" "380129"
262 "Bubulcus ibis" "黃頭鷺" "NLC" "v1080131" "D" NA "bird" "380124"
263 "Ardeola bacchus" "池鷺" "NLC" "v1080131" "D" NA "bird" "380122"
264 "Butorides striata" "綠簑鷺" "NLC" "v1080131" "D" NA "bird" "404552"
265 "Nycticorax nycticorax" "夜鷺" "NLC" "v1080131" "D" NA "bird" "380137"
266 "Rallina eurizonoides formosana" "灰腳秧雞" "NLC" "v1080131" "D" NA "bird" "380304"
267 "Zapornia fusca" "緋秧雞" "NLC" "v1080131" "D" NA "bird" "432188"
268 "Fulica atra" "白冠雞" "NLC" "v1080131" "D" NA "bird" "380297"
269 "Himantopus himantopus" "高蹺<U+9D34>" "NLC" "v1080131" "D" NA "bird" "421072"
270 "Pluvialis fulva" "太平洋金斑<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380147"
271 "Vanellus vanellus" "小辮<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380151"
272 "Charadrius mongolus" "蒙古<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380142"
273 "Charadrius alexandrinus" "東方環頸<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380138"
274 "Charadrius dubius" "小環頸<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380139"
275 "Scolopax rusticola" "山鷸" "NLC" "v1080131" "D" NA "bird" "380242"
276 "Actitis hypoleucos" "磯鷸" "NLC" "v1080131" "D" NA "bird" "404540"
277 "Tringa ochropus" "白腰草鷸" "NLC" "v1080131" "D" NA "bird" "380252"
278 "Tringa nebularia" "青足鷸" "NLC" "v1080131" "D" NA "bird" "380251"
279 "Tringa stagnatilis" "小青足鷸" "NLC" "v1080131" "D" NA "bird" "380253"
280 "Tringa glareola" "鷹斑鷸" "NLC" "v1080131" "D" NA "bird" "380247"
281 "Tringa totanus" "赤足鷸" "NLC" "v1080131" "D" NA "bird" "380254"
282 "Arenaria interpres" "翻石鷸" "NLC" "v1080131" "D" NA "bird" "380211"
283 "Calidris ferruginea" "彎嘴濱鷸" "NLC" "v1080131" "D" NA "bird" "380216"
284 "Calidris subminuta" "長趾濱鷸" "NLC" "v1080131" "D" NA "bird" "380220"
285 "Gallinago gallinago" "田鷸" "NLC" "v1080131" "D" NA "bird" "380224"
286 "Gallinago stenura" "針尾鷸" "NLC" "v1080131" "D" NA "bird" "380227"
287 "Gallinago megala" "中地鷸" "NLC" "v1080131" "D" NA "bird" "380226"
288 "Phalaropus lobatus" "紅領瓣足鷸" "NLC" "v1080131" "D" NA "bird" "380240"
289 "Glareola maldivarum" "燕<U+9D34>" "NLC" "v1080131" "D" NA "bird" "380162"
290 "Hirundapus cochinchinensis formosanus" "灰喉針尾雨燕" "NLC" "v1080131" "D" NA "bird" "404593"
291 "Apus pacificus" "叉尾雨燕" "NLC" "v1080131" "D" NA "bird" "380094"
292 "Apus nipalensis kuntzi" "小雨燕" "NLC" "v1080131" "D" NA "bird" "380093"
293 "Riparia paludicola" "棕沙燕" "NLC" "v1080131" "D" NA "bird" "425266"
294 "Delichon dasypus" "東方毛腳燕" "NLC" "v1080131" "D" NA "bird" "380361"
295 "Cinclus pallasii" "河烏" "NLC" "v1080131" "D" NA "bird" "380311"
296 "Ixos amaurotis harterti" "棕耳鵯" "NLC" "v1080131" "D" NA "bird" "425204"
297 "Acrocephalus arundinaceus" "東方大葦鶯" "NLC" "v1080131" "D" NA "bird" "404538"
298 "Zosterops meyeni batanis" "低地繡眼" "NLC" "v1080131" "D" NA "bird" "380489"
299 "Tarsiger cyanurus" "藍尾鴝" "NLC" "v1080131" "D" NA "bird" "419682"
300 "Monticola solitarius" "藍磯鶇" "NLC" "v1080131" "D" NA "bird" "380386"
301 "Saxicola torquatus" "黑喉鴝" "NLC" "v1080131" "D" NA "bird" "427294"
302 "Zoothera aurea" "白氏地鶇" "NLC" "v1080131" "D" NA "bird" "380409"
303 "Turdus mandarinus" "中國黑鶇" "NLC" "v1080131" "D" NA "bird" "432202"
304 "Turdus obscurus" "白眉鶇" "NLC" "v1080131" "D" NA "bird" "380406"
305 "Turdus pallidus" "白腹鶇" "NLC" "v1080131" "D" NA "bird" "380407"
306 "Turdus chrysolaus" "赤腹鶇" "NLC" "v1080131" "D" NA "bird" "380402"
307 "Turdus eunomus" "斑點鶇" "NLC" "v1080131" "D" NA "bird" "380405"
308 "Sturnus cineraceus" "灰椋鳥" "NLC" "v1080131" "D" NA "bird" "420166"
309 "Motacilla flava" "東方黃鶺鴒" "NLC" "v1080131" "D" NA "bird" "425215"
310 "Motacilla cinerea" "灰鶺鴒" "NLC" "v1080131" "D" NA "bird" "425374"
311 "Motacilla alba leucopsis" "白鶺鴒(白面)" "NLC" "v1080131" "D" NA "bird" "420249"
312 "Motacilla alba" "白鶺鴒" "NLC" "v1080131" "D" NA "bird" "420249"
313 "Anthus richardi" "大花鷚" "NLC" "v1080131" "D" NA "bird" "380422"
314 "Anthus gustavi" "白背鷚" "NLC" "v1080131" "D" NA "bird" "380420"
315 "Emberiza spodocephala" "黑臉<U+9D50>" "NLC" "v1080131" "D" NA "bird" "380353"
316 "Fringilla montifringilla" "花雀" "NLC" "v1080131" "D" NA "bird" "380357"
317 "Carduelis spinus" "黃雀" "NLC" "v1080131" "D" NA "bird" "419847"
318 "Spatula querquedula" "白眉鴨" "NLC" "v1080131" "D" "[-2]" "bird" "380067"
319 "Aythya fuligula" "鳳頭潛鴨" "NLC" "v1080131" "C1" "[-2]" "bird" "380076"
320 "Ardea purpurea" "紫鷺" "NLC" "v1080131" "D" "[-2]" "bird" "380121"
321 "Egretta sacra" "岩鷺" "NLC" "v1080131" "D" "[-1]" "bird" "380131"
322 "Pandion haliaetus" "魚鷹" "NLC" "v1080131" "D" "[-2]" "bird" "380115"
323 "Accipiter gularis" "日本松雀鷹" "NLC" "v1080131" "D" "[-2]" "bird" "380097"
324 "Buteo japonicus" "東方鵟" "NLC" "v1080131" "D" "[-2]" "bird" "432224"
325 "Tringa erythropus" "鶴鷸" "NLC" "v1080131" "D" "[-1]" "bird" "380245"
326 "Numenius phaeopus" "中杓鷸" "NLC" "v1080131" "D" "[-1]" "bird" "380238"
327 "Calidris falcinellus" "寬嘴鷸" "NLC" "v1080131" "D" "[-1]" "bird" "428563"
328 "Calidris acuminata" "尖尾濱鷸" "NLC" "v1080131" "D" "[-1]" "bird" "380212"
329 "Calidris alba" "三趾濱鷸" "NLC" "v1080131" "D" "[-2]" "bird" "380213"
330 "Larus crassirostris" "黑尾鷗" "NLC" "v1080131" "C2b" "[-2]" "bird" "380171"
331 "Cuculus micropterus" "四聲杜鵑" "NLC" "v1080131" "D" "[-3]" "bird" "404571"
332 "Cuculus saturatus" "北方中杜鵑" "NLC" "v1080131" "A; C1" "[-1]" "bird" "420935"
333 "Eudynamys scolopaceus" "噪鵑" "NLC" "v1080131" "D" "[-2]" "bird" "404585"
334 "Centropus sinensis" "褐翅鴉鵑" "NLC" "v1080131" "D" "[-1]" "bird" "432250"
335 "Hirundapus caudacutus" "白喉針尾雨燕" "NLC" "v1080131" "D" "[-2]" "bird" "380095"
336 "Halcyon coromanda" "赤翡翠" "NLC" "v1080131" "C1" "[-2]" "bird" "380274"
337 "Upupa epops" "戴勝" "NLC" "v1080131" "D" "[-1]" "bird" "432258"
338 "Falco tinnunculus" "紅隼" "NLC" "v1080131" "C1; D" "[-2]" "bird" "380157"
339 "Falco peregrinus" "遊隼" "NLC" "v1080131" "D" "[-2]" "bird" "380155"
340 "Terpsiphone incei" "阿穆爾壽帶" "NLC" "v1080131" "D" "[-2]" "bird" "432198"
341 "Acrocephalus bistrigiceps" "雙眉葦鶯" "NLC" "v1080131" "D" "[-1]" "bird" "380454"
342 "Locustella ochotensis" "北蝗鶯" "NLC" "v1080131" "C1" "[-2]" "bird" "432283"
343 "Garrulax canorus" "大陸畫眉" "NLC" "v1080131" "D" "[-2]" "bird" "432287"
344 "Copsychus saularis" "鵲鴝" "NLC" "v1080131" "D" "[-2]" "bird" "419424"
345 "Cyanoptila cyanomelana" "白腹琉璃" "NLC" "v1080131" "D" "[-1]" "bird" "419687"
346 "Myophonus caeruleus" "白斑紫嘯鶇" "NLC" "v1080131" "D" "[-2]" "bird" "419668"
347 "Turdus hortulorum" "灰背鶇" "NLC" "v1080131" "D" "[-2]" "bird" "380403"
348 "Turdus cardis" "烏灰鶇" "NLC" "v1080131" "D" "[-2]" "bird" "380401"
349 "Turdus naumanni" "紅尾鶇" "NLC" "v1080131" "D" "[-1]" "bird" "380405"
350 "Sturnus nigricollis" "黑領椋鳥" "NLC" "v1080131" "D" "[-3]" "bird" "419447"
351 "Sturnus philippensis" "小椋鳥" "NLC" "v1080131" "D" "[-1]" "bird" "431231"
352 "Anthus rubescens" "黃腹鷚" "NLC" "v1080131" "D" "[-2]" "bird" "380423"
353 "Emberiza elegans" "黃喉<U+9D50>" "NLC" "v1080131" "D" "[-2]" "bird" "380346"
354 "Emberiza rutila" "銹<U+9D50>" "NLC" "v1080131" "D" "[-2]" "bird" "380351"
355 "Ramphiculus leclancheri taiwanus" "小綠鳩" "NDD" "v1080131" NA NA "bird" "432246"
356 "Salanx acuticeps" "銳頭銀魚" "NEX" "v1080131" NA NA "freshwater fish" "381259"
357 "Plecoglossus altivelis altivelis" "香魚" "NRE" "v1080131" NA NA "freshwater fish" "381258"
358 "Myersina yangii" "楊氏鋤突<U+9C15>虎" "NRE" "v1080131" NA NA "freshwater fish" "381809"
359 "Sinobdella sinensis" "中華刺鰍" "NRE" "v1080131" NA NA "freshwater fish" "382957"
360 "Anguilla japonica" "日本鰻鱺" "NCR" "v1080131" "A2ab" NA "freshwater fish" "380711"
361 "Rhinogobius lanyuensis" "蘭嶼吻<U+9C15>虎" "NCR" "v1080131" "B1ab(iii)+2ab(iii)" NA "freshwater fish" "381841"
362 "Squalidus banarescui" "巴氏銀鮈" "NCR" "v1080131" "B2ab(ii)" NA "freshwater fish" "395247"
363 "Aphyocypris amnis" "溪流細鯽" "NCR" "v1080131" "C1" NA "freshwater fish" "395509"
364 "Hemimyzon taitungensis" "臺東間爬岩鰍" "NEN" "v1080131" "B1ab(i,ii); EN B2ab(i,ii)" NA "freshwater fish" "380992"
365 "Aphyocypris kikuchii" "菊池氏細鯽" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "380998"
366 "Distoechodon tumirostris" "圓吻<U+9BDD>" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "381008"
367 "Gobiobotia cheni" "陳氏鰍鮀" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "381009"
368 "Pararasbora moltrechti" "臺灣副細鯽" "NEN" "v1080131" "B1ab(i,ii,v)+2ab(i,ii,v)" NA "freshwater fish" "381020"
369 "Puntius semifasciolatus" "半紋小<U+9C83>" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "381022"
370 "Metzia formosae" "臺灣梅氏<U+9BFF>" "NEN" "v1080131" "B2ab(ii)" NA "freshwater fish" "381023"
371 "Rhinogobius delicatus" "細斑吻<U+9C15>虎" "NEN" "v1080131" "B2ab(i,ii)" NA "freshwater fish" "381837"
372 "Rhinogobius henchuenensis" "恆春吻<U+9C15>虎魚" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "381840"
373 "Rhinogobius nantaiensis" "南台吻<U+9C15>虎" "NEN" "v1080131" "B1ab(i)+2ab(i)" NA "freshwater fish" "381844"
374 "Liobagrus formosanus" "臺灣<U+4C40>" "NEN" "v1080131" "B1ab(ii)+2ab(ii)" NA "freshwater fish" "382917"
375 "Puntius snyderi" "斯奈德小<U+9C83>" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "395245"
376 "Oncorhynchus masou formosanus" "臺灣櫻花鉤吻鮭" "NEN" "v1080131" "B1ac(ii,iv)+2ac(ii,iv)" "[+1]" "freshwater fish" "Fis-50012"
377 "Oryzias latipes" "青<U+9C42>" "NVU" "v1080131" "B1ab(ii); B2ab(ii)" "[+1]" "freshwater fish" "380858"
378 "Formosania lacustre" "纓口臺鰍" "NVU" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "380990"
379 "Hemimyzon formosanus" "臺灣間爬岩鰍" "NVU" "v1080131" "B2ab(i,ii)" NA "freshwater fish" "380991"
380 "Metzia mesembrinum" "大鱗梅氏<U+9BFF>" "NVU" "v1080131" "C1" "[+1]" "freshwater fish" "381024"
381 "Sinibrama macrops" "大眼華<U+9BFF>" "NVU" "v1080131" "B1ab(ii)+2ab(ii)" "[+1]" "freshwater fish" "381026"
382 "Channa asiatica" "七星鱧" "NVU" "v1080131" "B2ab(i,ii)" "[+1]" "freshwater fish" "381617"
383 "Tachysurus adiposalis" "長脂擬鱨" "NVU" "v1080131" "B1ab(ii)+2ab(ii)" NA "freshwater fish" "382921"
384 "Opsariichthys kaopingensis" "高屏馬口<U+9C72>" "NVU" "v1080131" "D2" NA "freshwater fish" "395436"
385 "Sinogastromyzon puliensis" "埔里中華爬岩鰍" "NNT" "v1080131" "B1a; B2a" NA "freshwater fish" "380993"
386 "Culter alburnus" "翹嘴<U+9B8A>" "NNT" "v1080131" "B1b(i,ii); B2(b)(i)(ii)" NA "freshwater fish" "381005"
387 "Gobiobotia kolleri" "科勒氏鰍鮀" "NNT" "v1080131" "B1(a) B2(a)" NA "freshwater fish" "381010"
388 "Microphysogobio brevirostris" "短吻小鰾鮈" "NNT" "v1080131" "B1b(i,ii)+2b(i,ii)" NA "freshwater fish" "381017"
389 "Rhodeus ocellatus ocellatus" "高體<U+9C1F><U+9B8D>" "NNT" "v1080131" "B1b(i,ii)+2b(i,ii)" NA "freshwater fish" "381025"
390 "Onychostoma alticorpus" "高身白甲魚" "NNT" "v1080131" "B1a; B2a" NA "freshwater fish" "381029"
391 "Onychostoma barbatulum" "臺灣白甲魚" "NNT" "v1080131" "A2bc; B1b(i,ii,v)+2b(i,ii,v)" NA "freshwater fish" "381030"
392 "Macropodus opercularis" "蓋斑鬥魚" "NNT" "v1080131" "B2ab(i,ii)" "[+2]" "freshwater fish" "381391"
393 "Rhinogobius formosanus" "臺灣吻<U+9C15>虎" "NNT" "v1080131" "B1a+2a" NA "freshwater fish" "381843"
394 "Silurus asotus" "鯰" "NNT" "v1080131" "B2b(i,ii)" NA "freshwater fish" "382926"
395 "Sinogastromyzon nantaiensis" "南臺中華爬岩鰍" "NNT" "v1080131" "B1a+2a" NA "freshwater fish" "383544"
396 "Lentipes armatus" "棘麟裂唇鯊<U+9C15>虎" "NNT" "v1080131" "B2a" NA "freshwater fish" "395514"
397 "Anguilla marmorata" "花鰻鱺" "NLC" "v1080131" NA NA "freshwater fish" "380712"
398 "Cobitis sinensis" "中華鰍" "NLC" "v1080131" NA NA "freshwater fish" "380994"
399 "Misgurnus anguillicaudatus" "泥鰍" "NLC" "v1080131" NA NA "freshwater fish" "380995"
400 "Paramisgurnus dabryanus" "大鱗副泥鰍" "NLC" "v1080131" NA NA "freshwater fish" "380996"
401 "Acrossocheilus paradoxus" "臺灣石魚賓" "NLC" "v1080131" NA NA "freshwater fish" "380997"
402 "Candidia barbata" "臺灣鬚<U+9C72>" "NLC" "v1080131" NA NA "freshwater fish" "381000"
403 "Carassius auratus auratus" "鯽" "NLC" "v1080131" NA NA "freshwater fish" "381001"
404 "Chanodichthys erythropterus" "紅鰭<U+9B8A>" "NLC" "v1080131" NA NA "freshwater fish" "381006"
405 "Cyprinus carpio carpio" "鯉" "NLC" "v1080131" NA NA "freshwater fish" "381007"
406 "Hemibarbus labeo" "唇<U+4C7B>" "NLC" "v1080131" NA NA "freshwater fish" "381011"
407 "Hemiculter leucisculus" "<U+4C57>" "NLC" "v1080131" NA NA "freshwater fish" "381012"
408 "Microphysogobio alticorpus" "高身小鰾鮈" "NLC" "v1080131" NA NA "freshwater fish" "381016"
409 "Tanakia himantegus" "革條田中<U+9C1F><U+9B8D>" "NLC" "v1080131" NA NA "freshwater fish" "381019"
410 "Pseudorasbora parva" "羅漢魚" "NLC" "v1080131" NA NA "freshwater fish" "381021"
411 "Spinibarbus hollandi" "何氏棘<U+9C83>" "NLC" "v1080131" NA NA "freshwater fish" "381027"
412 "Opsariichthys pachycephalus" "粗首馬口<U+9C72>" "NLC" "v1080131" NA NA "freshwater fish" "381031"
413 "Channa maculata" "斑鱧" "NLC" "v1080131" "B2b(ii)" "[+1]" "freshwater fish" "381618"
414 "Eleotris acanthopoma" "刺蓋塘鱧" "NLC" "v1080131" NA NA "freshwater fish" "381655"
415 "Eleotris fusca" "褐塘鱧" "NLC" "v1080131" NA NA "freshwater fish" "381656"
416 "Awaous melanocephalus" "黑頭阿胡<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381718"
417 "Mugilogobius abei" "阿部氏鯔<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381806"
418 "Oligolepis acutipennis" "尖鰭寡鱗<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381811"
419 "Redigobius bikolanus" "拜庫雷<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381835"
420 "Rhinogobius candidianus" "明潭吻<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381836"
421 "Rhinogobius gigas" "大吻<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381838"
422 "Rhinogobius giurinus" "極樂吻<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381839"
423 "Rhinogobius maculafasciatus" "斑帶吻<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381842"
424 "Rhinogobius rubromaculatus" "短吻紅斑吻<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381845"
425 "Schismatogobius ampluvinculus" "寬帶裂身<U+9C15>虎" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381848"
426 "Sicyopterus japonicus" "日本瓢鰭<U+9C15>虎" "NLC" "v1080131" "B1b(i,ii)+2b(i,ii)" "[+1]" "freshwater fish" "381850"
427 "Sicyopterus macrostetholepis" "寬頰瓢鰭<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381851"
428 "Sicyopus zosterophorus" "環帶瓢眼<U+9C15>虎" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381852"
429 "Stiphodon atropurpureus" "黑紫枝牙<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381855"
430 "Stiphodon percnopterygionus" "黑鰭枝牙<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "381856"
431 "Rhyacichthys aspro" "溪鱧" "NLC" "v1080131" NA NA "freshwater fish" "382433"
432 "Glossogobius celebius" "盤鰭叉舌<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "383387"
433 "Opsariichthys evolans" "長鰭馬口<U+9C72>" "NLC" "v1080131" NA NA "freshwater fish" "395249"
434 "Sicyopterus lagocephalus" "兔頭瓢鰭<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "395395"
435 "Stiphodon elegans" "美麗枝牙<U+9C15>虎" "NLC" "v1080131" NA NA "freshwater fish" "395396"
436 "Mugilogobius myxodermus" "黏皮輜<U+9C15>虎" "NLC" "v1080131" "B2a" "[+1]" "freshwater fish" "395515"
437 "Tachysurus brevianalis" "短臀瘋鱨" "NLC" "v1080131" NA NA "freshwater fish" "382922"
438 "Monopterus albus" "黃鱔" "NLC" "v1080131" NA NA "freshwater fish" "382958"
439 "Schismatogobius roxasi" "羅氏裂身<U+9C15>虎" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381849"
440 "Stenogobinus sp" "頰斑細<U+9C15>虎" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" NA
441 "Anguilla bicolor pacifica" "太平洋雙色鰻鱺" "NDD" "v1080131" NA NA "freshwater fish" "380710"
442 "Squalidus iijimae" "飯島氏銀鮈" "NDD" "v1080131" NA NA "freshwater fish" "381028"
443 "Tanakia chii" "齊氏田中<U+9C1F><U+9B8D>" "NDD" "v1080131" NA NA "freshwater fish" "395246"
444 "Squalidus argentatus" "銀鮈" "NDD" "v1080131" NA NA "freshwater fish" "395248"
445 "Candidia pingtungensis" "屏東鬚<U+9C72>" "NDD" "v1080131" NA NA "freshwater fish" "395250"
446 "Hemimyzon sheni" "沈氏間爬岩鰍" "NDD" "v1080131" NA NA "freshwater fish" "395432"
447 "Anguilla celebesensis" "西里伯斯鰻鱺" "NDD" "v1080131" NA NA "freshwater fish" "395489"
448 "Anguilla luzonensis" "呂宋鰻鱺" "NDD" "v1080131" NA NA "freshwater fish" "395491"
449 "Smilosicyopus leprurus" "糙體銳齒<U+9C15>虎" "NDD" "v1080131" NA NA "freshwater fish" "395516"
450 "Anabas testudineus" "攀鱸" "NDD" "v1080131" NA NA "freshwater fish" NA
451 "Neofelis nebulosa brachyura" "臺灣雲豹" "NRE" "v1080131" NA NA "mammal" "380518"
452 "Pteropus dasymallus formosus" "臺灣狐蝠" "NCR" "v1080131" "A2a; B2ab(v); C1; D" NA "mammal" "380560"
453 "Lutra lutra" "歐亞水獺" "NCR" "v1080131" "C2a(i)b; D" NA "mammal" "380520"
454 "Vespertilio sinensis" "霜毛蝠" "NEN" "v1080131" "A2a; B1ab(v); C1" NA "mammal" "380578"
455 "Ursus thibetanus formosanus" "臺灣黑熊" "NEN" "v1080131" "C2a(i); B1ac(iv)" NA "mammal" "380525"
456 "Prionailurus bengalensis" "石虎" "NEN" "v1080131" "B1b(iii)c(iv); C2b" NA "mammal" "416107"
457 "Coelops frithii formosanus" "臺灣無尾葉鼻蝠" "NVU" "v1080131" "A2a; B1ac(iv); C2a(i); D1" NA "mammal" "380557"
458 "Myotis formosus flavus" "金黃鼠耳蝠" "NVU" "v1080131" "A2a; B2ab(v)" NA "mammal" "401691"
459 "Chimarrogale himalayica" "水鼩" "NVU" "v1080131" "B1ab(iii)c(iv)" NA "mammal" "380580"
460 "Martes flavigula chrysospila" "黃喉貂" "NVU" "v1080131" "B1b(iii)c(iv)" NA "mammal" "380521"
461 "Mustela nivalis formosana" "臺灣小黃鼠狼" "NVU" "v1080131" "B1ab(iii); D2" NA "mammal" "429206"
462 "Viverricula indica taivana" "麝香貓" "NVU" "v1080131" "B1ab(iii)" NA "mammal" "380527"
463 "Manis pentadactyla pentadactyla" "穿山甲" "NVU" "v1080131" "B1b(iii)c(iv)" NA "mammal" "380589"
464 "Eothenomys melanogaster" "黑腹絨鼠" "NNT" "v1080131" "B1b(iii)" NA "mammal" "380594"
465 "Microtus kikuchii" "高山田鼠" "NNT" "v1080131" "B1b(iii)" NA "mammal" "380596"
466 "Herpestes urva formosanus" "食蟹<U+7374>" "NNT" "v1080131" "B1b(iii)" NA "mammal" "416108"
467 "Rusa unicolor swinhoii" "臺灣水鹿" "NNT" "v1080131" "B1c(iv)" NA "mammal" "433212"
468 "Capricornis swinhoei" "臺灣野山羊" "NNT" "v1080131" "B1c(iv)" NA "mammal" "416105"
469 "Rhinolophus formosae" "臺灣大蹄鼻蝠" "NLC" "v1080131" NA NA "mammal" "380561"
470 "Rhinolophus monoceros" "臺灣小蹄鼻蝠" "NLC" "v1080131" NA NA "mammal" "380562"
471 "Hipposideros armiger terasensis" "臺灣葉鼻蝠" "NLC" "v1080131" NA NA "mammal" "416061"
472 "Arielulus torquatus" "黃頸蝠" "NLC" "v1080131" NA NA "mammal" "380563"
473 "Barbastella darjelingensis" "東方寬耳蝠" "NLC" "v1080131" NA NA "mammal" "432675"
474 "Eptesicus serotinus horikawai" "堀川氏棕蝠" "NLC" "v1080131" NA NA "mammal" "432776"
475 "Kerivoula furva" "玄彩蝠" "NLC" "v1080131" NA NA "mammal" "432677"
476 "Harpiola isodon" "金芒管鼻蝠" "NLC" "v1080131" NA NA "mammal" "416111"
477 "Myotis fimbriatus taiwanensis" "臺灣毛腿鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "430164"
478 "Myotis frater" "長尾鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "401690"
479 "Myotis laniger" "華南水鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "380572"
480 "Myotis rufoniger" "赤黑鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "380570"
481 "Myotis secundus" "長趾鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "401689"
482 "Murina bicolor" "黃胸管鼻蝠" "NLC" "v1080131" NA NA "mammal" "416113"
483 "Murina gracilis" "姬管鼻蝠" "NLC" "v1080131" NA NA "mammal" "401693"
484 "Murina puta" "臺灣管鼻蝠" "NLC" "v1080131" NA NA "mammal" "380568"
485 "Murina recondita" "隱姬管鼻蝠" "NLC" "v1080131" NA NA "mammal" "416114"
486 "Pipistrellus abramus" "東亞家蝠" "NLC" "v1080131" NA NA "mammal" "380575"
487 "Pipistrellus montanus" "山家蝠" "NLC" "v1080131" NA NA "mammal" "401695"
488 "Pipistrellus taiwanensis" "臺灣家蝠" "NLC" "v1080131" NA NA "mammal" "401696"
489 "Plecotus taivanus" "臺灣長耳蝠" "NLC" "v1080131" NA NA "mammal" "380576"
490 "Nyctalus plancyi velutinus" "絨山蝠" "NLC" "v1080131" NA NA "mammal" "401697"
491 "Scotophilus kuhlii" "高頭蝠" "NLC" "v1080131" NA NA "mammal" "380577"
492 "Submyotodon latirostris" "寬吻鼠耳蝠" "NLC" "v1080131" NA NA "mammal" "430163"
493 "Miniopterus fuliginosus" "東亞摺翅蝠" "NLC" "v1080131" NA NA "mammal" "432679"
494 "Tadarida insignis" "東亞游離尾蝠" "NLC" "v1080131" NA NA "mammal" "416083"
495 "Mogera insularis insularis" "臺灣鼴鼠" "NLC" "v1080131" NA NA "mammal" "380587"
496 "Mogera kanoana" "鹿野氏鼴鼠" "NLC" "v1080131" NA NA "mammal" "401752"
497 "Anourosorex yamashinai" "短尾鼩" "NLC" "v1080131" NA NA "mammal" "416053"
498 "Crocidura rapax" "長尾麝鼩" "NLC" "v1080131" NA NA "mammal" NA
499 "Crocidura shantungensis" "小麝鼩" "NLC" "v1080131" NA NA "mammal" "416055"
500 "Crocidura tanakae" "灰麝鼩" "NLC" "v1080131" NA NA "mammal" "416054"
501 "Episoriculus fumidus" "臺灣長尾鼩" "NLC" "v1080131" NA NA "mammal" "416301"
502 "Suncus murinus" "家鼩" "NLC" "v1080131" NA NA "mammal" "380586"
503 "Belomys pearsonii kaleensis" "小鼯鼠" "NLC" "v1080131" NA NA "mammal" "380604"
504 "Callosciurus erythraeus thaiwanensis" "赤腹松鼠" "NLC" "v1080131" NA NA "mammal" "380605"
505 "Dremomys pernyi owstoni" "長吻松鼠" "NLC" "v1080131" NA NA "mammal" "380606"
506 "Petaurista alborufus lena" "白面鼯鼠" "NLC" "v1080131" NA NA "mammal" "380607"
507 "Petaurista philippensis grandis" "大赤鼯鼠" "NLC" "v1080131" NA NA "mammal" "380608"
508 "Tamiops maritimus formosanus" "條紋松鼠" "NLC" "v1080131" NA NA "mammal" "380609"
509 "Apodemus agrarius" "赤背條鼠" "NLC" "v1080131" NA NA "mammal" "380591"
510 "Apodemus semotus" "臺灣森鼠" "NLC" "v1080131" NA NA "mammal" "380592"
