"auto_id" "taxon_name" "name_c" "redlist_taxon_rank" "category" "version" "criteria" "adjusting" "taxon_group" "name_code" "TBN_scientific_name" "Different_scientific_name" "TBN_taxon_rank" "tp_tid" "ra_tid" "uuid"
405 "Cyprinus carpio carpio" "鯉" "infraspecies" "NLC" "v1080131" NA NA "freshwater fish" "381007" "Cyprinus carpio carpio" NA "infraspecies" 381007 381007 "dc144689-0d47-4763-b98a-bc3a29f01386"
406 "Hemibarbus labeo" "唇<U+4C7B>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381011" "Hemibarbus labeo" NA "species" 381011 381011 "0364a4dd-fcc8-4a7d-a1cd-cad590b76cbb"
407 "Hemiculter leucisculus" "<U+4C57>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381012" "Hemiculter leucisculus" NA "species" 381012 381012 "7f0feab0-4c08-4828-bc7c-edcfed943bc2"
408 "Microphysogobio alticorpus" "高身小鰾鮈" "species" "NLC" "v1080131" NA NA "freshwater fish" "381016" "Microphysogobio alticorpus" NA "species" 381016 381016 "2a45aad3-b14b-4138-864e-dd1a9e3db3cc"
409 "Tanakia himantegus" "革條田中<U+9C1F><U+9B8D>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381019" "Paratanakia himantegus" "Paratanakia himantegus" "species" 1025119 1025119 "1179f87b-f544-4f13-af59-177af97205b2"
410 "Pseudorasbora parva" "羅漢魚" "species" "NLC" "v1080131" NA NA "freshwater fish" "381021" "Pseudorasbora parva" NA "species" 381021 381021 "f7cf30a7-ab44-495c-9f51-633334bda364"
411 "Spinibarbus hollandi" "何氏棘<U+9C83>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381027" "Spinibarbus hollandi" NA "species" 381027 381027 "99b2cfe1-fee9-4f2e-b019-427c390b2b70"
412 "Opsariichthys pachycephalus" "粗首馬口<U+9C72>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381031" "Opsariichthys pachycephalus" NA "species" 381031 381031 "ff8ef66a-3a83-462d-b6e2-aff7060bc008"
413 "Channa maculata" "斑鱧" "species" "NLC" "v1080131" "B2b(ii)" "[+1]" "freshwater fish" "381618" "Channa maculata" NA "species" 381618 381618 "5dbbd9ea-e8f7-48be-930d-cd5e2362c898"
414 "Eleotris acanthopoma" "刺蓋塘鱧" "species" "NLC" "v1080131" NA NA "freshwater fish" "381655" "Eleotris acanthopoma" NA "species" 381655 381655 "77d9c859-a96c-4437-92f3-1007e759ae08"
415 "Eleotris fusca" "褐塘鱧" "species" "NLC" "v1080131" NA NA "freshwater fish" "381656" "Eleotris fusca" NA "species" 381656 381656 "62a206dd-fd6d-4087-be77-ed7ddbe9117c"
416 "Awaous melanocephalus" "黑頭阿胡<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381718" "Awaous melanocephalus" NA "species" 381718 381718 "535f2da4-f79b-477a-afde-7b4b10a066f3"
417 "Mugilogobius abei" "阿部氏鯔<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381806" "Mugilogobius abei" NA "species" 381806 381806 "2b0471dc-f510-4d5a-94f9-2a8c8283b43d"
418 "Oligolepis acutipennis" "尖鰭寡鱗<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381811" "Oligolepis acutipennis" NA "species" 381811 381811 "e8dc17ab-9f4b-42b7-96b4-fc67946bafd9"
419 "Redigobius bikolanus" "拜庫雷<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381835" "Redigobius bikolanus" NA "species" 381835 381835 "fcf5fa13-a401-4de3-9c2e-6e340befb621"
420 "Rhinogobius candidianus" "明潭吻<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381836" "Rhinogobius candidianus" NA "species" 381836 381836 "f7eb6c2e-7ea5-4204-90ee-99508c419018"
421 "Rhinogobius gigas" "大吻<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381838" "Rhinogobius gigas" NA "species" 381838 381838 "71defa39-4ee4-4cdd-8617-a6419aa43fb9"
422 "Rhinogobius giurinus" "極樂吻<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381839" "Rhinogobius giurinus" NA "species" 381839 381839 "a045cb04-1124-440d-b308-005ad7bd7ae4"
423 "Rhinogobius maculafasciatus" "斑帶吻<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381842" "Rhinogobius maculafasciatus" NA "species" 381842 381842 "a0ca0985-738c-4205-ac96-e43cfd11e242"
424 "Rhinogobius rubromaculatus" "短吻紅斑吻<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381845" "Rhinogobius rubromaculatus" NA "species" 381845 381845 "e0c2be1b-1dc6-432e-8dec-ec565d8e2e9f"
425 "Schismatogobius ampluvinculus" "寬帶裂身<U+9C15>虎" "species" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381848" "Schismatogobius ampluvinculus" NA "species" 381848 381848 "2c8c790a-0a7b-49c8-aed9-92c05640b532"
426 "Sicyopterus japonicus" "日本瓢鰭<U+9C15>虎" "species" "NLC" "v1080131" "B1b(i,ii)+2b(i,ii)" "[+1]" "freshwater fish" "381850" "Sicyopterus japonicus" NA "species" 381850 381850 "bce2258d-c21b-4047-83f0-e04f50058cf3"
427 "Sicyopterus macrostetholepis" "寬頰瓢鰭<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381851" "Sicyopterus macrostetholepis" NA "species" 381851 381851 "f5bc997a-11c4-46b4-840d-94cdcbd8c4f5"
428 "Sicyopus zosterophorus" "環帶瓢眼<U+9C15>虎" "species" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381852" "Sicyopus zosterophorus" NA "species" 381852 381852 "73940790-4e24-47fe-90fd-ffb6e1671e45"
429 "Stiphodon atropurpureus" "黑紫枝牙<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381855" "Stiphodon atropurpureus" NA "species" 381855 381855 "6963dff5-f1d5-43cd-bc1a-cbb608738986"
430 "Stiphodon percnopterygionus" "黑鰭枝牙<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "381856" "Stiphodon percnopterygionus" NA "species" 381856 381856 "f69bd38c-ae74-4df2-be91-30546850eec0"
431 "Rhyacichthys aspro" "溪鱧" "species" "NLC" "v1080131" NA NA "freshwater fish" "382433" "Rhyacichthys aspro" NA "species" 382433 382433 "dacb6434-ead9-4222-8d01-ca35308e0554"
432 "Glossogobius celebius" "盤鰭叉舌<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "383387" "Glossogobius celebius" NA "species" 383387 383387 "082281a4-7912-45fb-aea2-bc6758b29854"
433 "Opsariichthys evolans" "長鰭馬口<U+9C72>" "species" "NLC" "v1080131" NA NA "freshwater fish" "395249" "Opsariichthys evolans" NA "species" 395249 395249 "76dba766-cdf4-4fe4-ae98-f142e81d17a9"
434 "Sicyopterus lagocephalus" "兔頭瓢鰭<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "395395" "Sicyopterus lagocephalus" NA "species" 395395 395395 "a7fcbb43-f413-4cee-8b19-3eec14ac0254"
435 "Stiphodon elegans" "美麗枝牙<U+9C15>虎" "species" "NLC" "v1080131" NA NA "freshwater fish" "395396" "Stiphodon elegans" NA "species" 395396 395396 "2278a6f3-2a4b-4c93-a4c6-b5039fe21675"
436 "Mugilogobius myxodermus" "黏皮輜<U+9C15>虎" "species" "NLC" "v1080131" "B2a" "[+1]" "freshwater fish" "395515" "Mugilogobius myxodermus" NA "species" 395515 395515 "0928b7b0-0981-4dad-bf5a-7f04cc6d658d"
437 "Tachysurus brevianalis" "短臀瘋鱨" "species" "NLC" "v1080131" NA NA "freshwater fish" "382922" "Tachysurus brevianalis" NA "species" 382922 382922 "47209c5b-48df-4c34-a6c7-44dc39ebc210"
438 "Monopterus albus" "黃鱔" "species" "NLC" "v1080131" NA NA "freshwater fish" "382958" "Monopterus albus" NA "species" 382958 382958 "eec79ade-5027-4d51-b5d4-b9b07d397c86"
439 "Schismatogobius roxasi" "羅氏裂身<U+9C15>虎" "species" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" "381849" "Schismatogobius roxasi" NA "species" 381849 381849 "ecbad055-a7cb-4e58-b043-584821ae06ad"
440 "Stenogobinus sp" "頰斑細<U+9C15>虎" "species" "NLC" "v1080131" "B1a+2a" "[+1]" "freshwater fish" NA "Stenogobius sp_1026577" "Stenogobius sp_1026577" "species" 1026577 1026577 "6091d7e1-4129-49f8-a237-51284710bfdc"
441 "Anguilla bicolor pacifica" "太平洋雙色鰻鱺" "infraspecies" "NDD" "v1080131" NA NA "freshwater fish" "380710" "Anguilla bicolor pacifica" NA "infraspecies" 380710 380710 "37aec795-14b1-40a0-ae19-9995f8bc7983"
442 "Squalidus iijimae" "飯島氏銀鮈" "species" "NDD" "v1080131" NA NA "freshwater fish" "381028" "Squalidus iijimae" NA "species" 381028 381028 "8ff1a9aa-7d0e-42dc-905e-feccb6a69c33"
443 "Tanakia chii" "齊氏田中<U+9C1F><U+9B8D>" "species" "NDD" "v1080131" NA NA "freshwater fish" "395246" "Paratanakia himantegus chii" "Paratanakia himantegus chii" "infraspecies" 395246 395246 "fc645977-f9a1-4287-975f-38e9c8b1722d"
444 "Squalidus argentatus" "銀鮈" "species" "NDD" "v1080131" NA NA "freshwater fish" "395248" "Squalidus argentatus" NA "species" 395248 395248 "8fa68025-f048-4a84-8007-0af5d6c2a1d1"
445 "Candidia pingtungensis" "屏東鬚<U+9C72>" "species" "NDD" "v1080131" NA NA "freshwater fish" "395250" "Candidia pingtungensis" NA "species" 395250 395250 "6ae00dd7-d923-4347-be30-111c2c0e5341"
446 "Hemimyzon sheni" "沈氏間爬岩鰍" "species" "NDD" "v1080131" NA NA "freshwater fish" "395432" "Hemimyzon sheni" NA "species" 395432 395432 "ffbbd50f-0c32-4036-bfd1-47510c85c273"
447 "Anguilla celebesensis" "西里伯斯鰻鱺" "species" "NDD" "v1080131" NA NA "freshwater fish" "395489" "Anguilla celebesensis" NA "species" 395489 395489 "0733a97a-93ad-428f-b1ee-67d8ea17d307"
448 "Anguilla luzonensis" "呂宋鰻鱺" "species" "NDD" "v1080131" NA NA "freshwater fish" "395491" "Anguilla luzonensis" NA "species" 395491 395491 "95834030-ab6f-4c14-bd81-cb2e46b30e90"
449 "Smilosicyopus leprurus" "糙體銳齒<U+9C15>虎" "species" "NDD" "v1080131" NA NA "freshwater fish" "395516" "Smilosicyopus leprurus" NA "species" 395516 395516 "fa7fd8c3-d3b9-415a-92d4-9c546e98052d"
450 "Anabas testudineus" "攀鱸" "species" "NDD" "v1080131" NA NA "freshwater fish" NA "Anabas testudineus" NA "species" 1026580 1026580 "dd398212-9f9a-43a7-a0ec-fa61921aa0fc"
451 "Neofelis nebulosa brachyura" "臺灣雲豹" "infraspecies" "NRE" "v1080131" NA NA "mammal" "380518" "Neofelis nebulosa brachyura" NA "infraspecies" 380518 380518 "a238ef99-b569-4984-b21b-9c9140406207"
452 "Pteropus dasymallus formosus" "臺灣狐蝠" "infraspecies" "NCR" "v1080131" "A2a; B2ab(v); C1; D" NA "mammal" "380560" "Pteropus dasymallus formosus" NA "infraspecies" 380560 380560 "280e0314-7d54-41ab-8c19-027dee079334"
453 "Lutra lutra" "歐亞水獺" "species" "NCR" "v1080131" "C2a(i)b; D" NA "mammal" "380520" "Lutra lutra" NA "species" 1024697 1024697 "f8947246-6152-439c-9a67-a6b1422941b4"
454 "Vespertilio sinensis" "霜毛蝠" "species" "NEN" "v1080131" "A2a; B1ab(v); C1" NA "mammal" "380578" "Vespertilio sinensis" NA "species" 380578 380578 "d24d4734-c348-4e9b-b1c8-cfeb4b1b31dd"
455 "Ursus thibetanus formosanus" "臺灣黑熊" "infraspecies" "NEN" "v1080131" "C2a(i); B1ac(iv)" NA "mammal" "380525" "Ursus thibetanus formosanus" NA "infraspecies" 380525 380525 "861b3e71-0272-4a96-b81f-fa7b8588ac3a"
456 "Prionailurus bengalensis" "石虎" "species" "NEN" "v1080131" "B1b(iii)c(iv); C2b" NA "mammal" "416107" "Prionailurus bengalensis" NA "species" 416107 416107 "96acaa9b-0412-4853-8168-fccd12166426"
457 "Coelops frithii formosanus" "臺灣無尾葉鼻蝠" "infraspecies" "NVU" "v1080131" "A2a; B1ac(iv); C2a(i); D1" NA "mammal" "380557" "Coelops frithii formosanus" NA "infraspecies" 380557 380557 "c2a0ef00-569b-479f-8cfd-bb467fb8f45f"
458 "Myotis formosus flavus" "金黃鼠耳蝠" "infraspecies" "NVU" "v1080131" "A2a; B2ab(v)" NA "mammal" "401691" "Myotis formosus flavus" NA "infraspecies" 401691 401691 "5ce13ac2-2325-4faf-9567-e01b43099352"
459 "Chimarrogale himalayica" "水鼩" "species" "NVU" "v1080131" "B1ab(iii)c(iv)" NA "mammal" "380580" "Chimarrogale himalayica" NA "species" 380580 380580 "bf3f11ab-ffc4-4d05-a191-ca3f1a8dc493"
460 "Martes flavigula chrysospila" "黃喉貂" "infraspecies" "NVU" "v1080131" "B1b(iii)c(iv)" NA "mammal" "380521" "Martes flavigula chrysospila" NA "infraspecies" 380521 380521 "a70faadd-7ab3-47a8-a654-4860c7e32f52"
461 "Mustela nivalis formosana" "臺灣小黃鼠狼" "infraspecies" "NVU" "v1080131" "B1ab(iii); D2" NA "mammal" "429206" "Mustela nivalis formosana" NA "infraspecies" 429206 429206 "244cc3d6-0a1b-44ec-a4ca-7394b8e0f2f7"
462 "Viverricula indica taivana" "麝香貓" "infraspecies" "NVU" "v1080131" "B1ab(iii)" NA "mammal" "380527" "Viverricula indica taivana" NA "infraspecies" 380527 380527 "e76585d5-5643-49dc-876a-b95699e6fd54"
463 "Manis pentadactyla pentadactyla" "穿山甲" "infraspecies" "NVU" "v1080131" "B1b(iii)c(iv)" NA "mammal" "380589" "Manis pentadactyla pentadactyla" NA "infraspecies" 380589 380589 "806fa9d6-73f9-4755-beb6-199f7b4fb990"
464 "Eothenomys melanogaster" "黑腹絨鼠" "species" "NNT" "v1080131" "B1b(iii)" NA "mammal" "380594" "Eothenomys melanogaster" NA "species" 380594 380594 "92f6f0db-3fda-4fa1-bc81-d6ce529ceb0d"
465 "Microtus kikuchii" "高山田鼠" "species" "NNT" "v1080131" "B1b(iii)" NA "mammal" "380596" "Microtus kikuchii" NA "species" 380596 380596 "3c2ebbcf-3e4d-44f1-93f3-fc74ff493023"
466 "Herpestes urva formosanus" "食蟹<U+7374>" "infraspecies" "NNT" "v1080131" "B1b(iii)" NA "mammal" "416108" "Herpestes urva formosanus" NA "infraspecies" 416108 416108 "1c2765a3-ec61-41df-97fb-3d84c54b4aa7"
467 "Rusa unicolor swinhoii" "臺灣水鹿" "infraspecies" "NNT" "v1080131" "B1c(iv)" NA "mammal" "433212" "Rusa unicolor swinhoii" NA "infraspecies" 416106 416106 "103f39fd-deea-4def-be42-cda337d745ea"
468 "Capricornis swinhoei" "臺灣野山羊" "species" "NNT" "v1080131" "B1c(iv)" NA "mammal" "416105" "Capricornis swinhoei" NA "species" 416105 416105 "c6b50b1a-8e3b-4729-ba20-73faaf3d9250"
469 "Rhinolophus formosae" "臺灣大蹄鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "380561" "Rhinolophus formosae" NA "species" 380561 380561 "7511dd09-9ba5-4869-b51b-fe25b2b63e44"
470 "Rhinolophus monoceros" "臺灣小蹄鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "380562" "Rhinolophus monoceros" NA "species" 380562 380562 "48f298c6-4b25-488a-9308-c05da7c81d51"
471 "Hipposideros armiger terasensis" "臺灣葉鼻蝠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "416061" "Hipposideros armiger terasensis" NA "infraspecies" 416061 416061 "67bce3f5-4317-47a1-a05d-eb4cb8e74acd"
472 "Arielulus torquatus" "黃頸蝠" "species" "NLC" "v1080131" NA NA "mammal" "380563" "Arielulus torquatus" NA "species" 380563 380563 "aafc551d-aee2-495a-b381-2014df4a1e33"
473 "Barbastella darjelingensis" "寬耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "432675" "Barbastella leucomelas" "Barbastella leucomelas" "species" 380564 380564 "d7b4cff9-4cca-46bb-996d-571f37fcdd0b"
474 "Eptesicus serotinus horikawai" "堀川氏棕蝠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "432776" "Eptesicus serotinus horikawai" NA "infraspecies" 380565 380565 "1ec16df2-ae13-4bdb-a0f5-0c235aa0476e"
475 "Kerivoula furva" "玄彩蝠" "species" "NLC" "v1080131" NA NA "mammal" "432677" "Kerivoula furva" NA "species" 401688 401688 "ff907f94-7673-4e31-9238-0d61c8a4811c"
476 "Harpiola isodon" "金芒管鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "416111" "Harpiola isodon" NA "species" 416111 416111 "062ff32c-a886-4bf3-85be-3094c08f13c7"
477 "Myotis fimbriatus taiwanensis" "毛腿鼠耳蝠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "430164" "Myotis fimbriatus taiwanensis" "Myotis fimbriatus taiwanensis" "infraspecies" 1026625 1026625 "9b4851e7-82ee-41d1-96b3-eba220b0e4aa"
478 "Myotis frater" "長尾鼠耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "401690" "Myotis frater" NA "species" 401690 401690 "3247491d-9141-41b9-b97a-c43acdcabb3c"
479 "Myotis laniger" "華南水鼠耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "380572" "Myotis laniger" NA "species" 380572 380572 "5ef1f347-a86c-4942-a81c-4840927ca2cd"
480 "Myotis rufoniger" "赤黑鼠耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "380570" "Myotis rufoniger" NA "species" 1024866 1024866 "e1becc51-67ae-4dbe-bae6-deb8046fd5c9"
481 "Myotis secundus" "長趾鼠耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "401689" "Myotis secundus" NA "species" 401689 401689 "3d6fc582-50e9-45c6-b137-9475473d4ac6"
482 "Murina bicolor" "黃胸管鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "416113" "Murina bicolor" NA "species" 416113 416113 "a7c6d2f4-81d1-4085-9cc4-5c707335d5f4"
483 "Murina gracilis" "姬管鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "401693" "Murina gracilis" NA "species" 401693 401693 "983f733c-e0f8-4b41-b66d-8442645a5997"
484 "Murina puta" "臺灣管鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "380568" "Murina puta" NA "species" 380568 380568 "291a93e2-a46c-4706-8880-31d53ad069aa"
485 "Murina recondita" "隱姬管鼻蝠" "species" "NLC" "v1080131" NA NA "mammal" "416114" "Murina recondita" NA "species" 416114 416114 "8787be1c-2d5f-40a3-814d-069f5b78a2b1"
486 "Pipistrellus abramus" "東亞家蝠" "species" "NLC" "v1080131" NA NA "mammal" "380575" "Pipistrellus abramus" NA "species" 380575 380575 "972e9adb-b068-4169-b97d-bef9eac71825"
487 "Pipistrellus montanus" "山家蝠" "species" "NLC" "v1080131" NA NA "mammal" "401695" "Pipistrellus montanus" NA "species" 401695 401695 "4c497a4b-02bc-4d4b-b502-51763dd0ab4b"
488 "Pipistrellus taiwanensis" "臺灣家蝠" "species" "NLC" "v1080131" NA NA "mammal" "401696" "Pipistrellus taiwanensis" NA "species" 401696 401696 "3c13c2ea-37be-44de-8e41-9dda16da11be"
489 "Plecotus taivanus" "臺灣長耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "380576" "Plecotus taivanus" NA "species" 380576 380576 "6057b08a-9292-4858-b69b-97ca6f636b7d"
490 "Nyctalus plancyi velutinus" "絨山蝠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "401697" "Nyctalus plancyi velutinus" NA "infraspecies" 401697 401697 "4de1d63b-1b78-4460-933b-941903374398"
491 "Scotophilus kuhlii" "高頭蝠" "species" "NLC" "v1080131" NA NA "mammal" "380577" "Scotophilus kuhlii" NA "species" 380577 380577 "5de000d1-14ae-4ce2-ac01-67ee81ba6995"
492 "Submyotodon latirostris" "寬吻鼠耳蝠" "species" "NLC" "v1080131" NA NA "mammal" "430163" "Submyotodon latirostris" NA "species" 430163 430163 "7d34fecb-ca50-4c2d-90bc-bb83439d7035"
493 "Miniopterus fuliginosus" "東亞摺翅蝠" "species" "NLC" "v1080131" NA NA "mammal" "432679" "Miniopterus schreibersii" "Miniopterus schreibersii" "species" 1024830 1024830 "ea6ee1c4-787c-4268-8cda-7006a6c0a894"
494 "Tadarida insignis" "東亞游離尾蝠" "species" "NLC" "v1080131" NA NA "mammal" "416083" "Tadarida insignis" NA "species" 416083 416083 "b5eaeb8d-ec5e-4ea3-b8ea-0bbd444894c6"
495 "Mogera insularis insularis" "臺灣鼴鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380587" "Mogera insularis insularis" NA "infraspecies" 380587 380587 "d27ae413-a183-4fe6-8313-67527cd7965d"
496 "Mogera kanoana" "鹿野氏鼴鼠" "species" "NLC" "v1080131" NA NA "mammal" "401752" "Mogera kanoana" NA "species" 401752 401752 "d6acae4c-bc10-4f50-ba48-111296780bf1"
497 "Anourosorex yamashinai" "短尾鼩" "species" "NLC" "v1080131" NA NA "mammal" "416053" "Anourosorex yamashinai" NA "species" 416053 416053 "59e4538f-605e-4f8a-954d-6695df1d6fdc"
498 "Crocidura rapax" "長尾麝鼩" "species" "NLC" "v1080131" NA NA "mammal" NA "Crocidura rapax" NA "species" 1024037 1024037 "0d5ad954-5c72-4753-9ada-e985fa43465e"
499 "Crocidura shantungensis" "小麝鼩" "species" "NLC" "v1080131" NA NA "mammal" "416055" "Crocidura shantungensis" NA "species" 1024038 1024038 "22288955-7b71-48d6-950a-5899ca904542"
500 "Crocidura tanakae" "灰麝鼩" "species" "NLC" "v1080131" NA NA "mammal" "416054" "Crocidura tanakae" NA "species" 416054 416054 "8dd51e84-20af-473a-8c64-553461fb5988"
501 "Episoriculus fumidus" "臺灣長尾鼩" "species" "NLC" "v1080131" NA NA "mammal" "416301" "Episoriculus fumidus" NA "species" 416301 416301 "14d1c702-5d76-4786-81b2-95a1051416f4"
502 "Suncus murinus" "家鼩" "species" "NLC" "v1080131" NA NA "mammal" "380586" "Suncus murinus" NA "species" 380586 380586 "b7fb0967-2cfd-4961-8409-d50ed5c035a9"
503 "Belomys pearsonii kaleensis" "小鼯鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380604" "Belomys pearsonii kaleensis" NA "infraspecies" 380604 380604 "c7fa2e1e-789f-4424-9978-8462dfaccf10"
504 "Callosciurus erythraeus thaiwanensis" "赤腹松鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380605" "Callosciurus erythraeus thaiwanensis" NA "infraspecies" 380605 380605 "ebffab32-e2f6-49a1-93eb-a35ea6dd5f39"
505 "Dremomys pernyi owstoni" "長吻松鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380606" "Dremomys pernyi owstoni" NA "infraspecies" 380606 380606 "ecacc4d1-1d69-4c62-8129-e1b6c49dbc91"
506 "Petaurista alborufus lena" "白面鼯鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380607" "Petaurista alborufus lena" NA "infraspecies" 380607 380607 "996a8f52-bc64-4893-bd37-945b53229dcb"
507 "Petaurista philippensis grandis" "大赤鼯鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380608" "Petaurista philippensis grandis" NA "infraspecies" 380608 380608 "04f92af0-f2f9-45d8-8c99-a957620f022b"
508 "Tamiops maritimus formosanus" "條紋松鼠" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380609" "Tamiops maritimus formosanus" NA "infraspecies" 380609 380609 "c02dc244-6ec4-40bf-bc35-5493d7390081"
509 "Apodemus agrarius" "赤背條鼠" "species" "NLC" "v1080131" NA NA "mammal" "380591" "Apodemus agrarius" NA "species" 380591 380591 "e882a3b5-7cdd-4469-84e8-9bad36ee1008"
510 "Apodemus semotus" "臺灣森鼠" "species" "NLC" "v1080131" NA NA "mammal" "380592" "Apodemus semotus" NA "species" 380592 380592 "68018d1d-450b-4192-a8b6-052ed439aa59"
511 "Bandicota indica" "鬼鼠" "species" "NLC" "v1080131" NA NA "mammal" "380593" "Bandicota indica" NA "species" 380593 380593 "d7fafa45-746e-4dce-97ef-519e47407523"
512 "Micromys minutus" "巢鼠" "species" "NLC" "v1080131" NA NA "mammal" "380595" "Micromys minutus" NA "species" 380595 380595 "3ea8055e-5d95-4b84-ad96-4e48b849a9c3"
513 "Mus caroli" "田鼷鼠" "species" "NLC" "v1080131" NA NA "mammal" "380597" "Mus caroli" NA "species" 380597 380597 "4dee6592-1c03-4a49-b485-73b05366e99d"
514 "Mus musculus" "家鼷鼠" "species" "NLC" "v1080131" NA NA "mammal" "380598" "Mus musculus" NA "species" 380598 380598 "dd2c5271-02b4-4441-91f5-e6b4b0dc0116"
515 "Niviventer coninga" "刺鼠" "species" "NLC" "v1080131" NA NA "mammal" "416095" "Niviventer coninga" NA "species" 416095 416095 "200754a7-3859-4575-b2b2-8e2e24f82be2"
516 "Niviventer culturatus" "高山白腹鼠" "species" "NLC" "v1080131" NA NA "mammal" "380600" "Niviventer culturatus" NA "species" 380600 380600 "4b0de2e1-3476-40a2-a5c4-63c12dc43044"
517 "Rattus losea" "小黃腹鼠" "species" "NLC" "v1080131" NA NA "mammal" "380601" "Rattus losea" NA "species" 380601 380601 "42ac4e1f-aec4-4d1b-ba51-7cfa1427b216"
518 "Rattus norvegicus" "溝鼠" "species" "NLC" "v1080131" NA NA "mammal" "380602" "Rattus norvegicus" NA "species" 380602 380602 "f4f37c2f-c263-440f-8bcd-8ce505c876df"
519 "Rattus tanezumi" "亞洲家鼠" "species" "NLC" "v1080131" NA NA "mammal" "416099" "Rattus tanezumi" NA "species" 416099 416099 "f0c78ade-a44b-4067-ab8d-94d0719fd145"
520 "Melogale moschata subaurantiaca" "鼬<U+8C9B>" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380522" "Melogale moschata subaurantiaca" NA "infraspecies" 380522 380522 "f1e18686-73e8-46e0-8325-a64f85dcd43d"
521 "Mustela sibirica taivana" "黃鼠狼" "infraspecies" "NLC" "v1080131" NA NA "mammal" "416109" "Mustela sibirica taivana" NA "infraspecies" 416109 416109 "3bd283f8-121e-4580-b395-908af1373ef1"
522 "Paguma larvata taivana" "白鼻心" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380526" "Paguma larvata taivana" NA "infraspecies" 380526 380526 "20fe92f8-16d1-465f-be47-4145d86bc660"
523 "Muntiacus reevesi micrurus" "臺灣山羌" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380515" "Muntiacus reevesi micrurus" NA "infraspecies" 380515 380515 "78165751-c537-4b92-948b-27a9fde8d585"
524 "Sus scrofa taivanus" "臺灣野豬" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380516" "Sus scrofa taivanus" NA "infraspecies" 380516 380516 "70068ad9-c107-42c4-bdb8-89ecbdc69385"
525 "Macaca cyclopis" "臺灣獼猴" "species" "NLC" "v1080131" NA NA "mammal" "380590" "Macaca cyclopis" NA "species" 380590 380590 "1ef26ce6-3221-41a6-bd30-46ce27bf49c6"
526 "Lepus sinensis formosus" "臺灣野兔" "infraspecies" "NLC" "v1080131" NA NA "mammal" "380588" "Lepus sinensis formosus" NA "infraspecies" 380588 380588 "ff4608e3-4fc3-4db5-824f-ccfb3b6bbf0b"
527 "Harpiocephalus harpia" "毛翼管鼻蝠" "species" "NDD" "v1080131" NA NA "mammal" "380566" "Harpiocephalus harpia" NA "species" 380566 380566 "02226548-3724-4043-beee-ea24b83df50a"
