"","auto_id","Scientific.name_TBNinfra","Scientific.name_RLinfra","Chinese.common.name_RL","category_TWRL","Version","criteria_TWRL","taxon_group_TWRL","name_code_TWRL","taxon_rank_TWRL","tp_tid_infra","ra_tid_infra","taibnet_namecode_infra","uuid_infra","rank_infra","Scientific.name_TBN","Scientific.name_RL","tp_tid_species","ra_tid_species","taibnet_namecode_species","uuid_species","rank_species"
"405",399,"Misgurnus anguillicaudatus","Misgurnus anguillicaudatus","泥鰍","NLC","v1080131"," ","freshwater fish","380995","species",380995,380995,380995,"9cd32513-8776-4b11-ae0e-548154059714","species","Misgurnus anguillicaudatus","Misgurnus anguillicaudatus",380995,380995,380995,"9cd32513-8776-4b11-ae0e-548154059714","species"
"406",400,"Paramisgurnus dabryanus","Paramisgurnus dabryanus","大鱗副泥鰍","NLC","v1080131"," ","freshwater fish","380996","species",380996,380996,380996,"719b88f2-ff73-40b1-ae2a-49eaf82c3759","species","Paramisgurnus dabryanus","Paramisgurnus dabryanus",380996,380996,380996,"719b88f2-ff73-40b1-ae2a-49eaf82c3759","species"
"407",401,"Acrossocheilus paradoxus","Acrossocheilus paradoxus","臺灣石魚賓","NLC","v1080131"," ","freshwater fish","380997","species",380997,380997,380997,"4d741193-b2ac-49db-8caf-d0f9c192bbd4","species","Acrossocheilus paradoxus","Acrossocheilus paradoxus",380997,380997,380997,"4d741193-b2ac-49db-8caf-d0f9c192bbd4","species"
"408",402,"Candidia barbata","Candidia barbata","臺灣鬚?","NLC","v1080131"," ","freshwater fish","381000","species",381000,381000,381000,"3e294710-6b83-4afb-adc2-b246b5c3cf95","species","Candidia barbata","Candidia barbata",381000,381000,381000,"3e294710-6b83-4afb-adc2-b246b5c3cf95","species"
"409",403,"Carassius auratus auratus","Carassius auratus auratus","鯽","NLC","v1080131"," ","freshwater fish","381001","infraspecies",381001,381001,381001,"b9af0d4d-76a2-4352-bf58-1003f2f2a47c","infraspecies","Carassius auratus","Carassius auratus",1023839,1023839,NA,"6be4c7ff-055c-44ba-8d4e-e5637a023530","species"
"410",404,"Chanodichthys erythropterus","Chanodichthys erythropterus","紅鰭?","NLC","v1080131"," ","freshwater fish","381006","species",381006,381006,381006,"9e40f8b8-55dc-464b-a1da-6ddf745e9bd9","species","Chanodichthys erythropterus","Chanodichthys erythropterus",381006,381006,381006,"9e40f8b8-55dc-464b-a1da-6ddf745e9bd9","species"
"411",405,"Cyprinus carpio carpio","Cyprinus carpio carpio","鯉","NLC","v1080131"," ","freshwater fish","381007","infraspecies",381007,381007,381007,"dc144689-0d47-4763-b98a-bc3a29f01386","infraspecies","Cyprinus carpio","Cyprinus carpio",1024085,1024085,NA,"a3d77668-4348-44f7-9443-abfb6a4eed7d","species"
"412",406,"Hemibarbus labeo","Hemibarbus labeo","唇?","NLC","v1080131"," ","freshwater fish","381011","species",381011,381011,381011,"0364a4dd-fcc8-4a7d-a1cd-cad590b76cbb","species","Hemibarbus labeo","Hemibarbus labeo",381011,381011,381011,"0364a4dd-fcc8-4a7d-a1cd-cad590b76cbb","species"
"413",407,"Hemiculter leucisculus","Hemiculter leucisculus","?","NLC","v1080131"," ","freshwater fish","381012","species",381012,381012,381012,"7f0feab0-4c08-4828-bc7c-edcfed943bc2","species","Hemiculter leucisculus","Hemiculter leucisculus",381012,381012,381012,"7f0feab0-4c08-4828-bc7c-edcfed943bc2","species"
"414",408,"Microphysogobio alticorpus","Microphysogobio alticorpus","高身小鰾鮈","NLC","v1080131"," ","freshwater fish","381016","species",381016,381016,381016,"2a45aad3-b14b-4138-864e-dd1a9e3db3cc","species","Microphysogobio alticorpus","Microphysogobio alticorpus",381016,381016,381016,"2a45aad3-b14b-4138-864e-dd1a9e3db3cc","species"
"415",409,"Paratanakia himantegus himantegus","Tanakia himantegus","革條田中??","NLC","v1080131"," ","freshwater fish","381019","species",381019,381019,381019,"350d057f-afcc-4f82-8230-bd060e266967","infraspecies","Paratanakia himantegus","Tanakia himantegus",1025119,1025119,NA,"1179f87b-f544-4f13-af59-177af97205b2","species"
"416",410,"Pseudorasbora parva","Pseudorasbora parva","羅漢魚","NLC","v1080131"," ","freshwater fish","381021","species",381021,381021,381021,"f7cf30a7-ab44-495c-9f51-633334bda364","species","Pseudorasbora parva","Pseudorasbora parva",381021,381021,381021,"f7cf30a7-ab44-495c-9f51-633334bda364","species"
"417",411,"Spinibarbus hollandi","Spinibarbus hollandi","何氏棘?","NLC","v1080131"," ","freshwater fish","381027","species",381027,381027,381027,"99b2cfe1-fee9-4f2e-b019-427c390b2b70","species","Spinibarbus hollandi","Spinibarbus hollandi",381027,381027,381027,"99b2cfe1-fee9-4f2e-b019-427c390b2b70","species"
"418",412,"Opsariichthys pachycephalus","Opsariichthys pachycephalus","粗首馬口?","NLC","v1080131"," ","freshwater fish","381031","species",381031,381031,381031,"ff8ef66a-3a83-462d-b6e2-aff7060bc008","species","Opsariichthys pachycephalus","Opsariichthys pachycephalus",381031,381031,381031,"ff8ef66a-3a83-462d-b6e2-aff7060bc008","species"
"419",413,"Channa maculata","Channa maculata","斑鱧","NLC","v1080131","B2b(ii)","freshwater fish","381618","species",381618,381618,381618,"5dbbd9ea-e8f7-48be-930d-cd5e2362c898","species","Channa maculata","Channa maculata",381618,381618,381618,"5dbbd9ea-e8f7-48be-930d-cd5e2362c898","species"
"420",414,"Eleotris acanthopoma","Eleotris acanthopoma","刺蓋塘鱧","NLC","v1080131"," ","freshwater fish","381655","species",381655,381655,381655,"77d9c859-a96c-4437-92f3-1007e759ae08","species","Eleotris acanthopoma","Eleotris acanthopoma",381655,381655,381655,"77d9c859-a96c-4437-92f3-1007e759ae08","species"
"421",415,"Eleotris fusca","Eleotris fusca","褐塘鱧","NLC","v1080131"," ","freshwater fish","381656","species",381656,381656,381656,"62a206dd-fd6d-4087-be77-ed7ddbe9117c","species","Eleotris fusca","Eleotris fusca",381656,381656,381656,"62a206dd-fd6d-4087-be77-ed7ddbe9117c","species"
"422",416,"Awaous melanocephalus","Awaous melanocephalus","黑頭阿胡?虎","NLC","v1080131"," ","freshwater fish","381718","species",381718,381718,381718,"535f2da4-f79b-477a-afde-7b4b10a066f3","species","Awaous melanocephalus","Awaous melanocephalus",381718,381718,381718,"535f2da4-f79b-477a-afde-7b4b10a066f3","species"
"423",417,"Mugilogobius abei","Mugilogobius abei","阿部氏鯔?虎","NLC","v1080131"," ","freshwater fish","381806","species",381806,381806,381806,"2b0471dc-f510-4d5a-94f9-2a8c8283b43d","species","Mugilogobius abei","Mugilogobius abei",381806,381806,381806,"2b0471dc-f510-4d5a-94f9-2a8c8283b43d","species"
"424",418,"Oligolepis acutipennis","Oligolepis acutipennis","尖鰭寡鱗?虎","NLC","v1080131"," ","freshwater fish","381811","species",381811,381811,381811,"e8dc17ab-9f4b-42b7-96b4-fc67946bafd9","species","Oligolepis acutipennis","Oligolepis acutipennis",381811,381811,381811,"e8dc17ab-9f4b-42b7-96b4-fc67946bafd9","species"
"425",419,"Redigobius bikolanus","Redigobius bikolanus","拜庫雷?虎","NLC","v1080131"," ","freshwater fish","381835","species",381835,381835,381835,"fcf5fa13-a401-4de3-9c2e-6e340befb621","species","Redigobius bikolanus","Redigobius bikolanus",381835,381835,381835,"fcf5fa13-a401-4de3-9c2e-6e340befb621","species"
"426",420,"Rhinogobius candidianus","Rhinogobius candidianus","明潭吻?虎","NLC","v1080131"," ","freshwater fish","381836","species",381836,381836,381836,"f7eb6c2e-7ea5-4204-90ee-99508c419018","species","Rhinogobius candidianus","Rhinogobius candidianus",381836,381836,381836,"f7eb6c2e-7ea5-4204-90ee-99508c419018","species"
"427",421,"Rhinogobius gigas","Rhinogobius gigas","大吻?虎","NLC","v1080131"," ","freshwater fish","381838","species",381838,381838,381838,"71defa39-4ee4-4cdd-8617-a6419aa43fb9","species","Rhinogobius gigas","Rhinogobius gigas",381838,381838,381838,"71defa39-4ee4-4cdd-8617-a6419aa43fb9","species"
"428",422,"Rhinogobius giurinus","Rhinogobius giurinus","極樂吻?虎","NLC","v1080131"," ","freshwater fish","381839","species",381839,381839,381839,"a045cb04-1124-440d-b308-005ad7bd7ae4","species","Rhinogobius giurinus","Rhinogobius giurinus",381839,381839,381839,"a045cb04-1124-440d-b308-005ad7bd7ae4","species"
"429",423,"Rhinogobius maculafasciatus","Rhinogobius maculafasciatus","斑帶吻?虎","NLC","v1080131"," ","freshwater fish","381842","species",381842,381842,381842,"a0ca0985-738c-4205-ac96-e43cfd11e242","species","Rhinogobius maculafasciatus","Rhinogobius maculafasciatus",381842,381842,381842,"a0ca0985-738c-4205-ac96-e43cfd11e242","species"
"430",424,"Rhinogobius rubromaculatus","Rhinogobius rubromaculatus","短吻紅斑吻?虎","NLC","v1080131"," ","freshwater fish","381845","species",381845,381845,381845,"e0c2be1b-1dc6-432e-8dec-ec565d8e2e9f","species","Rhinogobius rubromaculatus","Rhinogobius rubromaculatus",381845,381845,381845,"e0c2be1b-1dc6-432e-8dec-ec565d8e2e9f","species"
"431",425,"Schismatogobius ampluvinculus","Schismatogobius ampluvinculus","寬帶裂身?虎","NLC","v1080131","B1a+2a","freshwater fish","381848","species",381848,381848,381848,"2c8c790a-0a7b-49c8-aed9-92c05640b532","species","Schismatogobius ampluvinculus","Schismatogobius ampluvinculus",381848,381848,381848,"2c8c790a-0a7b-49c8-aed9-92c05640b532","species"
"432",426,"Sicyopterus japonicus","Sicyopterus japonicus","日本瓢鰭?虎","NLC","v1080131","B1b(i,ii)+2b(i,ii)","freshwater fish","381850","species",381850,381850,381850,"bce2258d-c21b-4047-83f0-e04f50058cf3","species","Sicyopterus japonicus","Sicyopterus japonicus",381850,381850,381850,"bce2258d-c21b-4047-83f0-e04f50058cf3","species"
"433",427,"Sicyopterus macrostetholepis","Sicyopterus macrostetholepis","寬頰瓢鰭?虎","NLC","v1080131"," ","freshwater fish","381851","species",381851,381851,381851,"f5bc997a-11c4-46b4-840d-94cdcbd8c4f5","species","Sicyopterus macrostetholepis","Sicyopterus macrostetholepis",381851,381851,381851,"f5bc997a-11c4-46b4-840d-94cdcbd8c4f5","species"
"434",428,"Sicyopus zosterophorus","Sicyopus zosterophorus","環帶瓢眼?虎","NLC","v1080131","B1a+2a","freshwater fish","381852","species",381852,381852,381852,"73940790-4e24-47fe-90fd-ffb6e1671e45","species","Sicyopus zosterophorus","Sicyopus zosterophorus",381852,381852,381852,"73940790-4e24-47fe-90fd-ffb6e1671e45","species"
"435",429,"Stiphodon atropurpureus","Stiphodon atropurpureus","黑紫枝牙?虎","NLC","v1080131"," ","freshwater fish","381855","species",381855,381855,381855,"6963dff5-f1d5-43cd-bc1a-cbb608738986","species","Stiphodon atropurpureus","Stiphodon atropurpureus",381855,381855,381855,"6963dff5-f1d5-43cd-bc1a-cbb608738986","species"
"436",430,"Stiphodon percnopterygionus","Stiphodon percnopterygionus","黑鰭枝牙?虎","NLC","v1080131"," ","freshwater fish","381856","species",381856,381856,381856,"f69bd38c-ae74-4df2-be91-30546850eec0","species","Stiphodon percnopterygionus","Stiphodon percnopterygionus",381856,381856,381856,"f69bd38c-ae74-4df2-be91-30546850eec0","species"
"437",431,"Rhyacichthys aspro","Rhyacichthys aspro","溪鱧","NLC","v1080131"," ","freshwater fish","382433","species",382433,382433,382433,"dacb6434-ead9-4222-8d01-ca35308e0554","species","Rhyacichthys aspro","Rhyacichthys aspro",382433,382433,382433,"dacb6434-ead9-4222-8d01-ca35308e0554","species"
"438",432,"Glossogobius celebius","Glossogobius celebius","盤鰭叉舌?虎","NLC","v1080131"," ","freshwater fish","383387","species",383387,383387,383387,"082281a4-7912-45fb-aea2-bc6758b29854","species","Glossogobius celebius","Glossogobius celebius",383387,383387,383387,"082281a4-7912-45fb-aea2-bc6758b29854","species"
"439",433,"Opsariichthys evolans","Opsariichthys evolans","長鰭馬口?","NLC","v1080131"," ","freshwater fish","395249","species",395249,395249,395249,"76dba766-cdf4-4fe4-ae98-f142e81d17a9","species","Opsariichthys evolans","Opsariichthys evolans",395249,395249,395249,"76dba766-cdf4-4fe4-ae98-f142e81d17a9","species"
"440",434,"Sicyopterus lagocephalus","Sicyopterus lagocephalus","兔頭瓢鰭?虎","NLC","v1080131"," ","freshwater fish","395395","species",395395,395395,395395,"a7fcbb43-f413-4cee-8b19-3eec14ac0254","species","Sicyopterus lagocephalus","Sicyopterus lagocephalus",395395,395395,395395,"a7fcbb43-f413-4cee-8b19-3eec14ac0254","species"
"441",435,"Stiphodon elegans","Stiphodon elegans","美麗枝牙?虎","NLC","v1080131"," ","freshwater fish","395396","species",395396,395396,395396,"2278a6f3-2a4b-4c93-a4c6-b5039fe21675","species","Stiphodon elegans","Stiphodon elegans",395396,395396,395396,"2278a6f3-2a4b-4c93-a4c6-b5039fe21675","species"
"442",436,"Mugilogobius myxodermus","Mugilogobius myxodermus","黏皮輜?虎","NLC","v1080131","B2a","freshwater fish","395515","species",395515,395515,395515,"0928b7b0-0981-4dad-bf5a-7f04cc6d658d","species","Mugilogobius myxodermus","Mugilogobius myxodermus",395515,395515,395515,"0928b7b0-0981-4dad-bf5a-7f04cc6d658d","species"
"443",437,"Tachysurus brevianalis","Tachysurus brevianalis","短臀瘋鱨","NLC","v1080131"," ","freshwater fish","382922","species",382922,382922,382922,"47209c5b-48df-4c34-a6c7-44dc39ebc210","species","Tachysurus brevianalis","Tachysurus brevianalis",382922,382922,382922,"47209c5b-48df-4c34-a6c7-44dc39ebc210","species"
"444",438,"Monopterus albus","Monopterus albus","黃鱔","NLC","v1080131"," ","freshwater fish","382958","species",382958,382958,382958,"eec79ade-5027-4d51-b5d4-b9b07d397c86","species","Monopterus albus","Monopterus albus",382958,382958,382958,"eec79ade-5027-4d51-b5d4-b9b07d397c86","species"
"445",439,"Schismatogobius roxasi","Schismatogobius roxasi","羅氏裂身?虎","NLC","v1080131","B1a+2a","freshwater fish","381849","species",381849,381849,381849,"ecbad055-a7cb-4e58-b043-584821ae06ad","species","Schismatogobius roxasi","Schismatogobius roxasi",381849,381849,381849,"ecbad055-a7cb-4e58-b043-584821ae06ad","species"
"446",440,"Stenogobinus sp","Stenogobinus sp","頰斑細?虎","NLC","v1080131","B1a+2a","freshwater fish"," ","species",NA,NA,NA," "," ","Stenogobinus sp","Stenogobinus sp",NA,NA,NA," "," "
"447",441,"Anguilla bicolor pacifica","Anguilla bicolor pacifica","太平洋雙色鰻鱺","NDD","v1080131"," ","freshwater fish","380710","infraspecies",380710,380710,380710,"37aec795-14b1-40a0-ae19-9995f8bc7983","infraspecies","Anguilla bicolor","Anguilla bicolor",1023569,1023569,NA,"1c250d99-5cd3-48ec-aa5e-3c29bce28430","species"
"448",442,"Squalidus iijimae","Squalidus iijimae","飯島氏銀鮈","NDD","v1080131"," ","freshwater fish","381028","species",381028,381028,381028,"8ff1a9aa-7d0e-42dc-905e-feccb6a69c33","species","Squalidus iijimae","Squalidus iijimae",381028,381028,381028,"8ff1a9aa-7d0e-42dc-905e-feccb6a69c33","species"
"449",443,"Paratanakia himantegus chii","Tanakia chii","齊氏田中??","NDD","v1080131"," ","freshwater fish","395246","species",395246,395246,395246,"fc645977-f9a1-4287-975f-38e9c8b1722d","infraspecies","Paratanakia himantegus","Tanakia chii",1025119,1025119,NA,"1179f87b-f544-4f13-af59-177af97205b2","species"
"450",444,"Squalidus argentatus","Squalidus argentatus","銀鮈","NDD","v1080131"," ","freshwater fish","395248","species",395248,395248,395248,"8fa68025-f048-4a84-8007-0af5d6c2a1d1","species","Squalidus argentatus","Squalidus argentatus",395248,395248,395248,"8fa68025-f048-4a84-8007-0af5d6c2a1d1","species"
"451",445,"Candidia pingtungensis","Candidia pingtungensis","屏東鬚?","NDD","v1080131"," ","freshwater fish","395250","species",395250,395250,395250,"6ae00dd7-d923-4347-be30-111c2c0e5341","species","Candidia pingtungensis","Candidia pingtungensis",395250,395250,395250,"6ae00dd7-d923-4347-be30-111c2c0e5341","species"
"452",446,"Hemimyzon sheni","Hemimyzon sheni","沈氏間爬岩鰍","NDD","v1080131"," ","freshwater fish","395432","species",395432,395432,395432,"ffbbd50f-0c32-4036-bfd1-47510c85c273","species","Hemimyzon sheni","Hemimyzon sheni",395432,395432,395432,"ffbbd50f-0c32-4036-bfd1-47510c85c273","species"
"453",447,"Anguilla celebesensis","Anguilla celebesensis","西里伯斯鰻鱺","NDD","v1080131"," ","freshwater fish","395489","species",395489,395489,395489,"0733a97a-93ad-428f-b1ee-67d8ea17d307","species","Anguilla celebesensis","Anguilla celebesensis",395489,395489,395489,"0733a97a-93ad-428f-b1ee-67d8ea17d307","species"
"454",448,"Anguilla luzonensis","Anguilla luzonensis","呂宋鰻鱺","NDD","v1080131"," ","freshwater fish","395491","species",395491,395491,395491,"95834030-ab6f-4c14-bd81-cb2e46b30e90","species","Anguilla luzonensis","Anguilla luzonensis",395491,395491,395491,"95834030-ab6f-4c14-bd81-cb2e46b30e90","species"
"455",449,"Smilosicyopus leprurus","Smilosicyopus leprurus","糙體銳齒?虎","NDD","v1080131"," ","freshwater fish","395516","species",395516,395516,395516,"fa7fd8c3-d3b9-415a-92d4-9c546e98052d","species","Smilosicyopus leprurus","Smilosicyopus leprurus",395516,395516,395516,"fa7fd8c3-d3b9-415a-92d4-9c546e98052d","species"
"456",450,"Anabas testudineus","Anabas testudineus","攀鱸","NDD","v1080131"," ","freshwater fish"," ","species",NA,NA,NA," "," ","Anabas testudineus","Anabas testudineus",1026580,1026580,NA,"dd398212-9f9a-43a7-a0ec-fa61921aa0fc","species"
"457",451,"Neofelis nebulosa brachyura","Neofelis nebulosa brachyura","臺灣雲豹","NRE","v1080131"," ","mammal","380518","infraspecies",380518,380518,380518,"a238ef99-b569-4984-b21b-9c9140406207","infraspecies","Neofelis nebulosa","Neofelis nebulosa",1024882,1024882,NA,"dbf5e038-f9e6-4101-93db-baa7ad072d50","species"
"458",452,"Pteropus dasymallus formosus","Pteropus dasymallus formosus","臺灣狐蝠","NCR","v1080131","A2a; B2ab(v); C1; D","mammal","380560","infraspecies",380560,380560,380560,"280e0314-7d54-41ab-8c19-027dee079334","infraspecies","Pteropus dasymallus","Pteropus dasymallus",1025365,1025365,NA,"52de4e15-0819-4346-bd73-505256a30d9e","species"
"459",453,"Lutra lutra","Lutra lutra","歐亞水獺","NCR","v1080131","C2a(i)b; D","mammal","380520","species",1024697,1024697,NA,"f8947246-6152-439c-9a67-a6b1422941b4","species","Lutra lutra","Lutra lutra",1024697,1024697,NA,"f8947246-6152-439c-9a67-a6b1422941b4","species"
"460",454,"Vespertilio sinensis","Vespertilio sinensis","霜毛蝠","NEN","v1080131","A2a; B1ab(v); C1","mammal","380578","species",380578,380578,380578,"d24d4734-c348-4e9b-b1c8-cfeb4b1b31dd","species","Vespertilio sinensis","Vespertilio sinensis",380578,380578,380578,"d24d4734-c348-4e9b-b1c8-cfeb4b1b31dd","species"
"461",455,"Ursus thibetanus formosanus","Ursus thibetanus formosanus","臺灣黑熊","NEN","v1080131","C2a(i); B1ac(iv)","mammal","380525","infraspecies",380525,380525,380525,"861b3e71-0272-4a96-b81f-fa7b8588ac3a","infraspecies","Ursus thibetanus","Ursus thibetanus",1025759,1025759,NA,"87d49346-7297-4c0d-a92e-19179e68e9d8","species"
"462",456,"Prionailurus bengalensis","Prionailurus bengalensis","石虎","NEN","v1080131","B1b(iii)c(iv); C2b","mammal","416107","species",416107,416107,416107,"96acaa9b-0412-4853-8168-fccd12166426","species","Prionailurus bengalensis","Prionailurus bengalensis",416107,416107,416107,"96acaa9b-0412-4853-8168-fccd12166426","species"
"463",457,"Coelops frithii formosanus","Coelops frithii formosanus","臺灣無尾葉鼻蝠","NVU","v1080131","A2a; B1ac(iv); C2a(i); D1","mammal","380557","infraspecies",380557,380557,380557,"c2a0ef00-569b-479f-8cfd-bb467fb8f45f","infraspecies","Coelops frithii","Coelops frithii",1023992,1023992,NA,"7ec2b401-ca32-42bd-9b5a-63d61823a097","species"
"464",458,"Myotis formosus flavus","Myotis formosus flavus","金黃鼠耳蝠","NVU","v1080131","A2a; B2ab(v)","mammal","401691","infraspecies",401691,401691,401691,"5ce13ac2-2325-4faf-9567-e01b43099352","infraspecies","Myotis formosus","Myotis formosus",1024865,1024865,NA,"76cf5e03-c6eb-43fb-ae8a-7322635f22f9","species"
"465",459,"Chimarrogale himalayica","Chimarrogale himalayica","水鼩","NVU","v1080131","B1ab(iii)c(iv)","mammal","380580","species",380580,380580,380580,"bf3f11ab-ffc4-4d05-a191-ca3f1a8dc493","species","Chimarrogale himalayica","Chimarrogale himalayica",380580,380580,380580,"bf3f11ab-ffc4-4d05-a191-ca3f1a8dc493","species"
