"Scientific name_IUCN" "Chinese common name" "category_IUCN" "Version" "criteria_IUCN" "tp_tid" "ra_tid" "namecode" "uuid" "rank"
"Microhyla heymonsi" "黑蒙西氏小雨蛙" "LC" "v1080129" NA 380026 380026 380026 "4439fe56-3d21-4c64-a2ef-bdb93008ea6e" "species"
"Micromys minutus" "巢鼠" "LC" "v1080129" NA 380595 380595 380595 "3ea8055e-5d95-4b84-ad96-4e48b849a9c3" "species"
"Microphis leiaspis" "無棘腹囊海龍" "LC" "v1080129" NA 381122 381122 381122 "126e4abb-00ba-41fa-91fa-c69be12b97e0" "species"
"Microphis manadensis" "印尼腹囊海龍" "LC" "v1080129" NA 381123 381123 381123 "aa75e856-e46a-4615-8a14-e566109f8174" "species"
"Micropterus salmoides" "大口黑鱸" "LC" "v1080129" NA 395340 395340 395340 "3be296db-7ac6-4178-91d8-8885297bcd93" "species"
"Microtus kikuchii" "臺灣高山田鼠" "LC" "v1080129" NA 380596 380596 380596 "3c2ebbcf-3e4d-44f1-93f3-fc74ff493023" "species"
"Micryletta steinegeri" "史丹吉氏小雨蛙" "EN" "v1080129" "B1ab(iii)" 380028 380028 380028 "a4c36a54-1c37-402d-93c2-a3f276bf8f4d" "species"
"Milvus migrans" "黑鳶" "LC" "v1080129" NA 1024812 1024812 NA "3343e3a4-9f28-4f12-81c3-44853ece0b9c" "species"
"Mimoblennius atrocinctus" "擬<U+9CDA>" "LC" "v1080129" NA 381434 381434 381434 "bcb619ac-7b7d-4c81-9551-b95b0d031f02" "species"
"Miniopterus schreibersii" "東亞摺翅蝠" "NT" "v1080129" NA 1024830 1024830 NA "ea6ee1c4-787c-4268-8cda-7006a6c0a894" "species"
"Minous coccineus" "橙色虎<U+9B8B>" "LC" "v1080129" NA 382842 382842 382842 "f68ecf1f-04b3-4c65-9c28-f2d2b00a0b6b" "species"
"Minous monodactylus" "單指虎<U+9B8B>" "LC" "v1080129" NA 382843 382843 382843 "af20f0c9-afd5-41f0-b04b-62c992a118ef" "species"
"Minous quincarinatus" "五脊虎<U+9B8B>" "LC" "v1080129" NA 382846 382846 382846 "7e85febb-96ee-44ae-8a9e-97f1e6515245" "species"
"Misgurnus anguillicaudatus" "泥鰍" "LC" "v1080129" NA 380995 380995 380995 "9cd32513-8776-4b11-ae0e-548154059714" "species"
"Mitsukurina owstoni" "歐氏尖吻鯊" "LC" "v1080129" NA 383457 383457 383457 "990156fe-1dbc-4f6e-bf29-e7badd7b10a2" "species"
"Mobula japanica" "日本蝠<U+9C5D>" "NT" "v1080129" NA 383167 383167 383167 "d30e83f8-1e07-4549-8c5f-8e98fe9982a7" "species"
"Mobula tarapacana" "褐背蝠<U+9C5D>" "VU" "v1080129" "A2bd" 383166 383166 383166 "a390b1a1-2241-4525-b002-681e36354f5d" "species"
"Mobula thurstoni" "印度蝠<U+9C5D>" "NT" "v1080129" NA 383168 383168 383168 "a1b6d19f-75b7-4388-ad4c-001cb1c634cb" "species"
"Mogera insularis" "臺灣鼴鼠" "LC" "v1080129" NA 1024833 1024833 NA "46107149-2b06-47d2-9c2d-ae3af5df5354" "species"
"Mola mola" "翻車魨" "VU" "v1080129" "A4bd" 382983 382983 382983 "b10535e6-6c61-4eff-a9d3-c52344ac1683" "species"
"Monacanthus chinensis" "中華單棘魨" "LC" "v1080129" NA 382992 382992 382992 "ca023ba3-9ef5-4e56-a406-5ed61e50bfab" "species"
"Monodactylus argenteus" "銀鱗鯧" "LC" "v1080129" NA 382162 382162 382162 "2851d17d-f469-4c8e-926f-8724912c1d8a" "species"
"Monopterus albus" "黃鱔" "LC" "v1080129" NA 382958 382958 382958 "eec79ade-5027-4d51-b5d4-b9b07d397c86" "species"
"Monotaxis grandoculis" "單列齒鯛" "LC" "v1080129" NA 382082 382082 382082 "ea057067-6a7e-4780-8d7e-e931ecf13f62" "species"
"Monticola gularis" "白喉磯鶇" "LC" "v1080129" NA 404611 404611 404611 "2e1bbc01-258b-43e7-81d3-2064c8c41e5c" "species"
"Monticola solitarius" "藍磯鶇" "LC" "v1080129" NA 1024839 1024839 NA "f9dcdacf-4078-4506-a59a-ecaa53eb27f6" "species"
"Moolgarda perusii" "佩氏莫鯔" "LC" "v1080129" NA 381187 381187 381187 "16cb5354-9ae4-41d0-a055-dd358f33a01a" "species"
"Motacilla alba" "白鶺鴒" "LC" "v1080129" NA 1024841 1024841 NA "5bace0cc-a25c-4467-ae55-a22cfc20f556" "species"
"Motacilla cinerea" "灰鶺鴒" "LC" "v1080129" NA 1024842 1024842 NA "b6e3f90d-a570-4bfe-bf44-ffec10490666" "species"
"Motacilla citreola" "黃頭鶺鴒" "LC" "v1080129" NA 1024843 1024843 NA "0660c8ef-6fec-47b3-8efa-8bc55a364d4c" "species"
"Motacilla flava" "西方黃鶺鴒" "LC" "v1080129" NA 1024844 1024844 NA "07dc70f5-3c10-4f5a-8966-98e5db1b7040" "species"
"Motacilla grandis" "日本鶺鴒" "LC" "v1080129" NA 380432 380432 380432 "0675c1ad-2dca-422a-a4fa-16cecc191eaf" "species"
"Motacilla tschutschensis" "東方黃鶺鴒" "LC" "v1080129" NA 1024845 1024845 NA "0ff353f5-b569-4463-b185-841e5f4985ab" "species"
"Mugil cephalus" "鯔" "LC" "v1080129" NA 381182 381182 381182 "1d60a3ef-4ce3-409d-91df-123dd360bfc1" "species"
"Mugilogobius abei" "阿部氏鯔<U+9C15>虎" "LC" "v1080129" NA 381806 381806 381806 "2b0471dc-f510-4d5a-94f9-2a8c8283b43d" "species"
"Mugilogobius cavifrons" "清尾鯔<U+9C15>虎" "LC" "v1080129" NA 381807 381807 381807 "c44ff1df-a32e-440b-84f1-9db8be59591c" "species"
"Mugilogobius chulae" "諸氏鯔<U+9C15>虎" "LC" "v1080129" NA 395385 395385 395385 "8c58a508-cccf-4455-bfe4-0fd6fe3cb09a" "species"
"Mugilogobius mertoni" "梅氏鯔<U+9C15>虎" "LC" "v1080129" NA 395580 395580 395580 "78a60728-c401-4965-a7f3-87fc0a9e1969" "species"
"Mulloidichthys flavolineatus" "黃帶擬鬚鯛" "LC" "v1080129" NA 382163 382163 382163 "031ea199-69c7-4741-b452-8f29515fff61" "species"
"Mulloidichthys pfluegeri" "紅背擬鬚鯛" "LC" "v1080129" NA 382164 382164 382164 "7d10c04e-a474-47f0-9599-cbfd7a26ca22" "species"
"Mulloidichthys vanicolensis" "金帶擬鬚鯛" "LC" "v1080129" NA 382165 382165 382165 "f0d02475-699c-41dc-b104-8517a8b256a1" "species"
"Muntiacus reevesi" "山羌" "LC" "v1080129" NA 1024847 1024847 NA "9f5d6529-1903-47d9-8a75-ed46e65d7159" "species"
"Murina bicolor" "黃胸管鼻蝠" "LC" "v1080129" NA 416113 416113 416113 "a7c6d2f4-81d1-4085-9cc4-5c707335d5f4" "species"
"Murina gracilis" "姬管鼻蝠" "LC" "v1080129" NA 401693 401693 401693 "983f733c-e0f8-4b41-b66d-8442645a5997" "species"
"Murina puta" "臺灣管鼻蝠" "NT" "v1080129" NA 380568 380568 380568 "291a93e2-a46c-4706-8880-31d53ad069aa" "species"
"Murina recondita" "隱姬管鼻蝠" "LC" "v1080129" NA 416114 416114 416114 "8787be1c-2d5f-40a3-814d-069f5b78a2b1" "species"
"Mus caroli" "田鼷鼠" "LC" "v1080129" NA 380597 380597 380597 "4dee6592-1c03-4a49-b485-73b05366e99d" "species"
"Mus musculus" "家鼷鼠" "LC" "v1080129" NA 380598 380598 380598 "dd2c5271-02b4-4441-91f5-e6b4b0dc0116" "species"
"Muscicapa dauurica" "寬嘴鶲" "LC" "v1080129" NA 1024850 1024850 NA "b07f72e3-ecb2-464c-92e9-b1f642e920be" "species"
"Muscicapa ferruginea" "紅尾鶲" "LC" "v1080129" NA 380388 380388 380388 "c42ead69-5725-4bbb-b3db-22810ec74dd4" "species"
"Muscicapa griseisticta" "灰斑鶲" "LC" "v1080129" NA 380389 380389 380389 "d5822c3f-14f5-4c3e-99e5-5a11388ff6f0" "species"
"Muscicapa muttui" "褐胸鶲" "LC" "v1080129" NA 419658 419658 419658 "c0939cc4-3ab9-4c18-a02b-d94a70848cfc" "species"
"Muscicapa sibirica" "鮮卑鶲" "LC" "v1080129" NA 1024851 1024851 NA "ac9daf3a-0e2a-4087-bceb-d004d9f55824" "species"
"Muscicapa striata" "斑鶲" "LC" "v1080129" NA 419657 419657 419657 "a71350af-955d-451d-b8d5-ed0d0f7363be" "species"
"Mustela nivalis" "臺灣小黃鼠狼" "LC" "v1080129" NA 1024853 1024853 NA "1b2bd256-b844-4cb6-bc52-8b377c08ba22" "species"
"Mustela sibirica" "黃鼠狼" "LC" "v1080129" NA 1024854 1024854 NA "7ecf32e7-0fb6-44c0-8c01-b6e017ad2985" "species"
"Mustelus griseus" "灰貂鯊" "DD" "v1080129" NA 383108 383108 383108 "9620430d-4570-4744-beed-762cccbeb053" "species"
"Mustelus manazo" "星貂鯊" "DD" "v1080129" NA 383109 383109 383109 "c02652d0-9e87-498c-88b2-e1515821b958" "species"
"Myctophum asperum" "粗鱗燈籠魚" "LC" "v1080129" NA 381218 381218 381218 "57e59748-b7ca-49f0-826f-37370e3a32f0" "species"
"Myctophum nitidulum" "閃光燈籠魚" "LC" "v1080129" NA 381220 381220 381220 "3fcee491-872b-47cd-9c92-c74b26ccc65c" "species"
"Myctophum obtusirostre" "鈍吻燈籠魚" "LC" "v1080129" NA 381221 381221 381221 "e7a640ac-e23f-40d5-9f0e-48d50ffe39c6" "species"
"Myctophum spinosum" "櫛棘燈籠魚" "LC" "v1080129" NA 381222 381222 381222 "5affa69f-d0f0-4031-8ee9-8fcfbcd2c0df" "species"
"Myliobatis tobijei" "鳶<U+9C5D>" "DD" "v1080129" NA 383169 383169 383169 "c17bb2d7-1fc0-491a-b7ab-2988c5128c42" "species"
"Mylopharyngodon piceus" "青魚" "DD" "v1080129" NA 381018 381018 381018 "c8304fea-af76-49ed-b001-f09a5b317b3a" "species"
"Myophonus caeruleus" "白斑紫嘯鶇" "LC" "v1080129" NA 419668 419668 419668 "53b0fc82-2b10-4899-b0e8-e7b1f230ca9c" "species"
"Myophonus insularis" "臺灣紫嘯鶇" "LC" "v1080129" NA 404613 404613 404613 "6d62854a-b69a-4629-9cce-3221a2df4189" "species"
"Myotis fimbriatus" "毛腿鼠耳蝠" "LC" "v1080129" NA 430164 430164 430164 "9212289c-66a0-4418-814a-d603d9a3cda7" "species"
"Myotis formosus" "金黃鼠耳蝠" "LC" "v1080129" NA 1024865 1024865 NA "76cf5e03-c6eb-43fb-ae8a-7322635f22f9" "species"
"Myotis frater" "長尾鼠耳蝠" "DD" "v1080129" NA 401690 401690 401690 "3247491d-9141-41b9-b97a-c43acdcabb3c" "species"
"Myotis laniger" "白腹鼠耳蝠" "LC" "v1080129" NA 380572 380572 380572 "5ef1f347-a86c-4942-a81c-4840927ca2cd" "species"
"Myotis secundus" "長趾鼠耳蝠" "LC" "v1080129" NA 401689 401689 401689 "3d6fc582-50e9-45c6-b137-9475473d4ac6" "species"
"Myotis soror" "紅棕鼠耳蝠" "DD" "v1080129" NA 430165 430165 430165 "11685854-83a2-4017-b07c-67210a80686f" "species"
"Myripristis adusta" "焦黑鋸鱗魚" "LC" "v1080129" NA 380909 380909 380909 "9bb32d83-49a3-41cf-9041-c4a8e19e0ec7" "species"
"Myripristis berndti" "凸頜鋸鱗魚" "LC" "v1080129" NA 380910 380910 380910 "a76589ac-9a35-4e18-bddb-9118a2c1dab4" "species"
"Myripristis botche" "柏氏鋸鱗魚" "LC" "v1080129" NA 380911 380911 380911 "2cd35566-38ae-4308-a780-67ef6be8edaa" "species"
"Myripristis chryseres" "黃鰭鋸鱗魚" "LC" "v1080129" NA 380912 380912 380912 "271d6ab4-f6fb-4fab-87a2-175830ce8898" "species"
"Myripristis formosa" "臺灣鋸鱗魚" "DD" "v1080129" NA 380913 380913 380913 "89f212c4-59bd-4b5b-98ab-b535f6e3d4d9" "species"
"Myripristis hexagona" "六角鋸鱗魚" "LC" "v1080129" NA 395316 395316 395316 "a9d20841-4861-49f5-81b4-2a3b297b0e43" "species"
"Myripristis kuntee" "康德鋸鱗魚" "LC" "v1080129" NA 380915 380915 380915 "915b355e-891f-45ef-8cac-9e2b885c11e7" "species"
"Myripristis murdjan" "赤鋸鱗魚" "LC" "v1080129" NA 380916 380916 380916 "07354810-9fe0-444f-b188-9766619aff63" "species"
"Myripristis pralinia" "堅鋸鱗魚" "LC" "v1080129" NA 380917 380917 380917 "6ce736c1-00d2-4ecb-8154-49240d9f72fe" "species"
"Myripristis violacea" "紫鋸鱗魚" "LC" "v1080129" NA 380918 380918 380918 "cf82e044-165b-4cfc-92d2-bca476f46bf2" "species"
"Myripristis vittata" "赤鰓鋸鱗魚" "LC" "v1080129" NA 380919 380919 380919 "f7f9929d-bb71-446e-8568-8430f2a392c6" "species"
"Myxine formosana" "臺灣盲鰻" "DD" "v1080129" NA 383459 383459 383459 "f1e90070-7c94-415d-9302-f608ccc31fe2" "species"
"Myxine kuoi" "郭氏盲鰻" "DD" "v1080129" NA 383460 383460 383460 "7baaea36-397a-4d80-892f-114fbef46512" "species"
"Naja atra" "眼鏡蛇" "VU" "v1080129" "A2d" 380664 380664 380664 "4eb2f8d6-c656-452a-8fcf-bf34d9f6f2a4" "species"
"Narcine brevilabiata" "短唇雙鰭電<U+9C5D>" "VU" "v1080129" "A2bd+3bd+4bd" 383464 383464 383464 "10b467ee-8f01-410b-85e9-ef9084ed1a5d" "species"
"Narcine lingula" "舌形雙鰭電<U+9C5D>" "DD" "v1080129" NA 383463 383463 383463 "99b51e1c-33ec-4694-80aa-caccd4bed1e0" "species"
"Narke japonica" "日本單鰭電<U+9C5D>" "VU" "v1080129" "A2d+3d+4d" 383175 383175 383175 "bfd4f934-23cf-4576-a760-e5316949da54" "species"
"Naso annulatus" "環紋鼻魚" "LC" "v1080129" NA 381279 381279 381279 "e9e00bfb-fc34-4343-b55d-2b766dec7d0e" "species"
"Naso brachycentron" "粗棘鼻魚" "LC" "v1080129" NA 381280 381280 381280 "ce16a930-5bef-4795-a2a5-0f48739731e0" "species"
"Naso brevirostris" "短吻鼻魚" "LC" "v1080129" NA 381281 381281 381281 "002434cb-9d3b-4125-bb65-7b7cc425fb1a" "species"
"Naso fageni" "馬面鼻魚" "LC" "v1080129" NA 383466 383466 383466 "468a008c-ccf9-4af8-98fb-1c3a2cd86972" "species"
"Naso hexacanthus" "六棘鼻魚" "LC" "v1080129" NA 381282 381282 381282 "c95dd469-3112-46a6-8b11-34be52b849b7" "species"
"Naso lituratus" "黑背鼻魚" "LC" "v1080129" NA 381283 381283 381283 "7a130654-ce1b-4d88-ac65-d08d76b1cfdc" "species"
"Naso lopezi" "洛氏鼻魚" "LC" "v1080129" NA 381284 381284 381284 "9e51c26a-b81e-4942-b657-9e2f61932217" "species"
"Naso maculatus" "班鼻魚" "LC" "v1080129" NA 381285 381285 381285 "0ebb458f-e80c-44a1-ab20-76b893d47f01" "species"
"Naso mcdadei" "方吻鼻魚" "LC" "v1080129" NA 383467 383467 383467 "16cbba6c-1909-41a8-a2ff-9526b7d8779e" "species"
"Naso minor" "小鼻魚" "LC" "v1080129" NA 381286 381286 381286 "0cb7e771-1acb-49a1-b487-0d5fb99c31ba" "species"
"Naso reticulatus" "網紋鼻魚" "DD" "v1080129" NA 381287 381287 381287 "372484b9-1f31-4002-bf27-aca4ce4a55cf" "species"
"Naso thynnoides" "擬鮪鼻魚" "LC" "v1080129" NA 381288 381288 381288 "3b114003-18c1-4adb-8691-ad6047e5d8cd" "species"
"Naso tonganus" "球吻鼻魚" "LC" "v1080129" NA 381289 381289 381289 "64611c89-0ef2-40df-bb03-3baaac3b5780" "species"
"Naso unicornis" "單角鼻魚" "LC" "v1080129" NA 381290 381290 381290 "8684f21b-d668-4c6b-bf2b-1b219a06d378" "species"
"Naso vlamingii" "高鼻魚" "LC" "v1080129" NA 381291 381291 381291 "acf307b7-1ee2-484c-b1ed-c2a1110d1abe" "species"
"Naucrates ductor" "黑帶<U+9C3A>" "LC" "v1080129" NA 381541 381541 381541 "5d59d89a-3e8e-463e-b536-5e742a347dd1" "species"
"Nealotus tripes" "三棘若帶鰆" "LC" "v1080129" NA 383591 383591 383591 "de6bdd79-8a11-44de-8818-c830b5016711" "species"
"Nebrius ferrugineus" "鏽鬚鯊" "VU" "v1080129" "A2abcd+3cd+4abcd" 383130 383130 383130 "3c476c74-f00c-450d-83f7-1dd1688d23c2" "species"
"Nectamia fusca" "褐色聖天竺鯛" "LC" "v1080129" NA 395337 395337 395337 "c37ddffd-c8a4-4100-ad9e-5ab1f6edbb00" "species"
"Negaprion acutidens" "尖齒檸檬鯊" "VU" "v1080129" "A2abcd+3bcd+4abcd" 383084 383084 383084 "22edce2b-c916-4631-b064-350dacd986fb" "species"
"Nematalosa come" "環球海鰶" "LC" "v1080129" NA 380959 380959 380959 "a80922c8-d22f-44ac-bc2a-ce44dd68bc48" "species"
"Nematalosa japonica" "日本海鰶" "DD" "v1080129" NA 380960 380960 380960 "0d5805dc-3959-48c3-92e1-1be8c37eda86" "species"
"Nematalosa nasus" "高鼻海鰶" "LC" "v1080129" NA 380961 380961 380961 "7e55f024-9daa-4447-a15a-4894cfd6b84d" "species"
"Nemateleotris decora" "華麗線塘鱧" "LC" "v1080129" NA 383468 383468 383468 "62bc3bad-b599-44e2-86ff-bd63478fa7f8" "species"
"Nemateleotris magnifica" "絲鰭線塘鱧" "LC" "v1080129" NA 382153 382153 382153 "8a943c11-2c68-4ff4-9bf5-dcb5c364e669" "species"
"Nemichthys scolopaceus" "線鰻" "LC" "v1080129" NA 380786 380786 380786 "692bd6a3-88c3-42bc-883e-f7109e20ad29" "species"
"Nemipterus furcosus" "紅金線魚" "LC" "v1080129" NA 382187 382187 382187 "350d1326-a7d6-4d52-a0cc-81659d21b34c" "species"
"Nemipterus hexodon" "六齒金線魚" "LC" "v1080129" NA 382188 382188 382188 "ec488183-edc9-436d-9d35-7e801a1d956f" "species"
"Nemipterus peronii" "裴氏金線魚" "LC" "v1080129" NA 382190 382190 382190 "46281c9c-2d7f-4802-8de3-e0ad43018a99" "species"
"Nemipterus virgatus" "金線魚" "VU" "v1080129" "A2bd" 382192 382192 382192 "ce66f76a-8126-4742-b77b-dbb925274134" "species"
"Nemipterus zysron" "姬金線魚" "LC" "v1080129" NA 382193 382193 382193 "3039f6c6-9730-421c-a714-6dc13b7b38f9" "species"
"Neobythites bimaculatus" "雙斑新鼬魚" "LC" "v1080129" NA 395300 395300 395300 "c6c4ea60-66c3-4876-878b-983bd953f03a" "species"
"Neoceratias spinifer" "新角<U+9B9F><U+9C47>" "LC" "v1080129" NA 395421 395421 395421 "38611f25-64d5-4ad5-a86f-7d15a324b9b5" "species"
"Neoclinus nudus" "裸新熱<U+9CDA>" "LC" "v1080129" NA 381570 381570 381570 "0c79bc83-89fc-41df-94d3-e5e0c356b311" "species"
"Neofelis nebulosa" "臺灣雲豹" "VU" "v1080129" "A2cd+3cd" 1024882 1024882 NA "dbf5e038-f9e6-4101-93db-baa7ad072d50" "species"
"Neomerinthe megalepis" "大鱗新棘<U+9B8B>" "LC" "v1080129" NA 382848 382848 382848 "5ce56ecb-d98a-4636-a2f8-12a7344aaa06" "species"
"Neomerinthe rotunda" "鈍吻新棘<U+9B8B>" "LC" "v1080129" NA 382850 382850 382850 "522db6dc-7ba3-4bfd-bff8-6cd036111a7d" "species"
"Neoniphon aurolineatus" "黃帶新東洋金鱗魚" "LC" "v1080129" NA 380920 380920 380920 "b1c1ef3a-80b6-4eb5-b278-17faaa3916cf" "species"
"Neoniphon opercularis" "黑鰭新東洋金鱗魚" "LC" "v1080129" NA 380921 380921 380921 "360d6d07-13bf-4212-84cf-ff90d218d225" "species"
"Neoniphon sammara" "莎姆新東洋金鱗魚" "LC" "v1080129" NA 380922 380922 380922 "f3c2d669-062e-466c-b75d-3d869336e5d5" "species"
"Neophocaena phocaenoides" "江豚" "VU" "v1080129" "A2cde+3cde+4cde" 380551 380551 380551 "fb177ad6-769a-42e3-995f-5594e899c76f" "species"
"Neopomacentrus taeniurus" "條尾新雀鯛" "DD" "v1080129" NA 382372 382372 382372 "89fb8de5-de5f-4499-9fa4-a731525e4aa3" "species"
"Neoscopelus macrolepidotus" "大鱗新燈魚" "LC" "v1080129" NA 381229 381229 381229 "308d1e47-0db0-4946-9b7e-ad981df18b18" "species"
"Neotrygon kuhlii" "古氏新魟" "DD" "v1080129" NA 383143 383143 383143 "0821ab86-6db3-4031-b5b8-8a81fe669076" "species"
"Nessorhamphus danae" "丹氏鴨項鰻" "LC" "v1080129" NA 395621 395621 395621 "d8631749-cde4-4e5c-94c4-123fd05bb1e8" "species"
"Netta rufina" "赤嘴潛鴨" "LC" "v1080129" NA 404614 404614 404614 "7cda355d-6027-4db7-928d-7e16fa62bc77" "species"
"Nettapus coromandelianus" "棉鴨" "LC" "v1080129" NA 1024916 1024916 NA "6ae15925-fade-4031-998e-891ec06ac1c3" "species"
"Niltava davidi" "棕腹大仙鶲" "LC" "v1080129" NA 425261 425261 425261 "20da7b4a-d29e-4d6f-890f-fc42c5d800c2" "species"
"Niltava sundara" "棕腹仙鶲" "LC" "v1080129" NA 1024920 1024920 NA "edf60e6f-efe3-47d6-8f4c-60743e976c4b" "species"
"Niltava vivida" "黃腹琉璃" "LC" "v1080129" NA 1024921 1024921 NA "61a4f693-98bf-428f-847d-2ed004f7cbaf" "species"
"Ninox japonica" "褐鷹鴞" "LC" "v1080129" NA 1024923 1024923 NA "8f515304-fd5c-4841-b05f-8caab8268021" "species"
"Nipponia nippon" "朱鷺" "EN" "v1080129" "B1ab(iii)" 380257 380257 380257 "0c97ee83-eb22-4e9f-bba9-6e23a7891727" "species"
"Nisaetus nipalensis" "熊鷹" "LC" "v1080129" NA 1024929 1024929 NA "9401a1ca-328b-4645-8c6b-3578cfd7c1b8" "species"
"Niviventer coninga" "臺灣刺鼠" "LC" "v1080129" NA 416095 416095 416095 "200754a7-3859-4575-b2b2-8e2e24f82be2" "species"
"Niviventer culturatus" "高山白腹鼠" "LC" "v1080129" NA 380600 380600 380600 "4b0de2e1-3476-40a2-a5c4-63c12dc43044" "species"
"Nomeus gronovii" "圓鯧" "LC" "v1080129" NA 382210 382210 382210 "9bf56d8f-0b7f-4dc7-b8c2-865a5da52889" "species"
"Norfolkia brachylepis" "短鱗諾福克<U+9CDA>" "LC" "v1080129" NA 382677 382677 382677 "7ba8b527-61da-4c7b-9ac5-699b5321caa9" "species"
"Norfolkia thomasi" "托氏諾福克<U+9CDA>" "LC" "v1080129" NA 383477 383477 383477 "df8e4bc2-12c4-4c6f-ae4b-40e2fffb7e2e" "species"
"Notolychnus valdiviae" "瓦氏尖吻背燈魚" "LC" "v1080129" NA 381224 381224 381224 "8604f142-d52b-4d5e-b7b9-c191dc43f97f" "species"
"Notoraja tobitukai" "日本隆背鰩" "DD" "v1080129" NA 383478 383478 383478 "87b61c71-e3df-423a-8b53-9d0ef431e5b7" "species"
"Notorynchus cepedianus" "油夷鯊" "DD" "v1080129" NA 383120 383120 383120 "32deaf76-de5d-4c30-bf8e-df8aabe9cf8b" "species"
"Notoscopelus caudispinosus" "尾棘背燈魚" "LC" "v1080129" NA 381225 381225 381225 "103bb493-a040-4f18-b22b-73115801cfbd" "species"
"Notoscopelus resplendens" "閃光背燈魚" "LC" "v1080129" NA 381226 381226 381226 "5cc9f83d-6adc-47a7-87ce-77d78dfa5859" "species"
"Novaculichthys taeniourus" "帶尾新隆魚" "LC" "v1080129" NA 382002 382002 382002 "995ae6c7-f6a2-43cd-b968-d1654a861602" "species"
"Nucifraga caryocatactes" "星鴉" "LC" "v1080129" NA 1024939 1024939 NA "8546da56-2ea1-4487-9c38-12b58f4ca5e1" "species"
"Numenius arquata" "大杓鷸" "NT" "v1080129" NA 1024943 1024943 NA "2a1632b8-e6a2-41da-a4ad-786a156068e0" "species"
"Numenius madagascariensis" "黦鷸" "EN" "v1080129" "A2bc+3bc+4bc" 380236 380236 380236 "e19c61df-0873-4e22-a25a-bbdfeacd1147" "species"
"Numenius minutus" "小杓鷸" "LC" "v1080129" NA 380237 380237 380237 "29fc16ff-90ba-4308-b815-05d77a4b1c5f" "species"
"Numenius phaeopus" "中杓鷸" "LC" "v1080129" NA 1024944 1024944 NA "e291c185-3320-4ba0-b24a-ab076d39fd96" "species"
"Nyctalus plancyi" "絨山蝠" "LC" "v1080129" NA 1024947 1024947 NA "c75ec5ab-1ebe-4371-a1aa-3980b91907db" "species"
"Nycticorax caledonicus" "棕夜鷺" "LC" "v1080129" NA 1024951 1024951 NA "1468b71c-97d4-48bd-a142-baad52c79a67" "species"
"Nycticorax nycticorax" "夜鷺" "LC" "v1080129" NA 1024952 1024952 NA "9ad77864-37f7-4a20-ad8b-ced32a18f807" "species"
"Nymphicus hollandicus" "玄鳳鸚鵡" "LC" "v1080129" NA 417695 417695 417695 "adb26fdd-e07a-491a-838c-9eee4cacd0bb" "species"
"Odontanthias borbonius" "黃斑齒花鮨" "LC" "v1080129" NA 382568 382568 382568 "c2f4ed13-2043-4da0-9db1-192b838e4cc4" "species"
"Odontanthias chrysostictus" "金點齒花鮨" "LC" "v1080129" NA 382569 382569 382569 "da71edb0-c040-4fb1-9291-69982eadfc90" "species"
"Odorrana swinhoana" "斯文豪氏赤蛙" "LC" "v1080129" NA 416663 416663 416663 "7bbcda01-2d82-4894-b571-26d33affc4d7" "species"
"Oenanthe deserti" "漠即鳥" "LC" "v1080129" NA 1024978 1024978 NA "531b63bf-2d69-412c-bf1e-35540c8a5f06" "species"
"Oenanthe isabellina" "沙即鳥" "LC" "v1080129" NA 404620 404620 404620 "a85c60ee-a13b-4903-a696-64117e8095fa" "species"
"Oenanthe oenanthe" "穗即鳥" "LC" "v1080129" NA 1024979 1024979 NA "8c7de88f-b7ce-4ab5-9616-644325a280b5" "species"
"Oenanthe pleschanka" "白頂即鳥" "LC" "v1080129" NA 419689 419689 419689 "f827dbc9-eecc-4021-a600-57645085090e" "species"
"Okamejei acutispina" "尖棘甕鰩" "DD" "v1080129" NA 383181 383181 383181 "252df588-1324-4192-a295-7a56d97244c3" "species"
"Okamejei boesemani" "鮑氏甕鰩" "DD" "v1080129" NA 383182 383182 383182 "1bb33255-77d6-4b8a-928e-381bac0ae14d" "species"
"Okamejei hollandi" "何氏甕鰩" "DD" "v1080129" NA 383183 383183 383183 "1785654c-cd00-4cb4-8620-f70191220040" "species"
"Okamejei kenojei" "斑甕鰩" "DD" "v1080129" NA 383184 383184 383184 "85d781ba-be09-4375-a4d7-e5164e1a0a29" "species"
"Okamejei meerdervoortii" "麥氏甕鰩" "DD" "v1080129" NA 383185 383185 383185 "5a478d33-bcee-4be7-aa25-2da8a3104319" "species"
"Oligodon chinensis" "中國小頭蛇" "LC" "v1080129" NA 431588 431588 431588 "091b3989-ab0d-41b5-9bc3-1c5de9c44035" "species"
